prefix,input_text,target_text
counterspeech,@mdtanbirahmed0  তোর বাপের সামনে তোরে চুদবো খানকি মাগি।,আপনার নীচ ও জঘন্য মানসিকতার প্রমান আপনি দিলেন। আপনি মানসিক চিকিৎসা করান।
counterspeech,@mdtanbirahmed0  তোর বাপের সামনে তোরে চুদবো খানকি মাগি।,আপনি আপনার বিকৃত মস্তিকের চিকিৎসা করান।
counterspeech,খানকি বেশ্যা পতিতা যে তার বাবার ও ভাইয়ের সাথে যৌনসঙ্গম করেছে সে নারীবাদী লেখিকা দাবি করে। এই খানকি মাগি চায় সব নারী উলঙ্গ হয়ে থাকবে যার যখন ইচ্ছা চুদে যাবে। ওরে খানকি ওরে পতিতা তুই যে নারীদের চোদার পাত্র বানাতে চাচ্ছিলি সেটা বাংলার জ্ঞানী নারীরা বুঝতে পেরেছে তাইতো তুই বিতাড়িত,আপনার মন্তব্য এ আপনি নারীদের সম্মান রাখার চেষ্টা করেছেন । কিন্তু উক্ত মহিলা বিষয়ক আপনি যে মন্তব্য করলেন তার সত্যতা নিয়ে সন্দেহ আছে। তাই কারোর ব্যাপারে এমন কুমন্তব্য না করাই ভালো।
counterspeech,খানকি বেশ্যা পতিতা যে তার বাবার ও ভাইয়ের সাথে যৌনসঙ্গম করেছে সে নারীবাদী লেখিকা দাবি করে। এই খানকি মাগি চায় সব নারী উলঙ্গ হয়ে থাকবে যার যখন ইচ্ছা চুদে যাবে। ওরে খানকি ওরে পতিতা তুই যে নারীদের চোদার পাত্র বানাতে চাচ্ছিলি সেটা বাংলার জ্ঞানী নারীরা বুঝতে পেরেছে তাইতো তুই বিতাড়িত,"আপনি আপনার চাকরি হারাতে পারেন, যদি আপনার সহকর্মী সোশ্যাল মিডিয়ায় আপনি যা পোস্ট করেন তা দেখে।"
counterspeech,"এখন তোর যৌন সুরসুরি উঠছে কেন , তুই খানকি গিরি করতে পারছিস না এই জন্য।",আপনি মহিলাকে উত্ত্যক্ত করা বন্ধ করুন। এমন মানসিকতা রাখা ঠিক নয়।
counterspeech,"এখন তোর যৌন সুরসুরি উঠছে কেন , তুই খানকি গিরি করতে পারছিস না এই জন্য।",ঈশ্বরের কাছে পার্থনা করুন সকলের মঙ্গলের জন্য। অযথা গালিগালাজ করে কারোর কোনো লাভ হবেনা।
counterspeech,"এটা ধর্মের দোষ না, দেশের শাষক ধর্মনীতি তে চলেনা, চলছ তোর মতো কিছু খানকি, মালুর জাতের ইশারায়। একটা দেশের রাজনীতি, আইনব্যবস্হা দেশকে নিয়ন্ত্রণ করে।মুসলিম ধর্মনীতি তে দেশ চললে কখনোই এরকম হতো না",এটা ঠিক কোনো দেশ কোনো একটা ধর্মনীতি মেনে চললে অগ্রগতি সম্ভব নয়। তাই দেশের আলাদাভাবে সংবিধান থাকা উচিত ও তা মানুষের মেনে চলা উচিত। কিন্তু তার মানে এটা না যে সেই ধর্মনীতি টা মানুষের জীবন যাপন করতে খারাপ। কিন্তু আপনি সেটা ভালো ভাবেও বলতে পারেন কাউকেই গালি না দিয়ে।
counterspeech,"এটা ধর্মের দোষ না, দেশের শাষক ধর্মনীতি তে চলেনা, চলছ তোর মতো কিছু খানকি, মালুর জাতের ইশারায়। একটা দেশের রাজনীতি, আইনব্যবস্হা দেশকে নিয়ন্ত্রণ করে।মুসলিম ধর্মনীতি তে দেশ চললে কখনোই এরকম হতো না",আপনার কথা আরও জোর পেত যদি আপনি উত্তেজিত না হয়ে অশ্লীল ভাষার প্রয়োগ না করতেন।
counterspeech,@Ishratjahannn  তোমার যদি হিজাব ভালো না গালে তুমি কইরো না তোমার জবাব তুমি দিবা মরার পর আর যদি এতোই চুলকায় তাইলে ইউরোপ এ চলে আসো এই খানে তুমি কাপর খুলে ধুদ বের করে হাটলে ও কেউ কিছু মনে করবেনা ভোদা বাইর করলেও বলবেনা বুঝতে পারসছ খানকি,"হিজাব পরার জন্য কেউ কাউকে জোর না করাই ভালো। কিন্তু আপনি এই সামান্য ব্যাপার নিয়ে এমন অভদ্রতা শুরু করে দিয়েছেন, আপনি ভাবুন আপনি মরার পর বা বেঁচে থাকতেই কি জবাব দেবেন। আপনার মন্তব্য কিন্তু বহু মানুষ ভালো চোখে দেখবে না।"
counterspeech,@Ishratjahannn  তোমার যদি হিজাব ভালো না গালে তুমি কইরো না তোমার জবাব তুমি দিবা মরার পর আর যদি এতোই চুলকায় তাইলে ইউরোপ এ চলে আসো এই খানে তুমি কাপর খুলে ধুদ বের করে হাটলে ও কেউ কিছু মনে করবেনা ভোদা বাইর করলেও বলবেনা বুঝতে পারসছ খানকি,"দেখুন কে কি পোশাক পরবে সেটা তার একান্ত ব্যাক্তিগত ব্যাপার। যতক্ষণ সে অশালীন পোশাক পরছে না, তাকে কটু কথা না শোনানই ভালো।"
counterspeech,ওই খানকি মাগীরে ভারত থেকে বের করে দাও।,আপনি দেশের নাম ব্যবহার করে গালি দেবেন না দয়া করে। আর মহিলাদের ভারতে যথেষ্ট সম্মান দেওয়া হয়। আপনি তাই তাদের গালিগালাজ করবেন না।
counterspeech,ওই খানকি মাগীরে ভারত থেকে বের করে দাও।,"ভারত আপনার সম্পত্তি না ,যে আপনি খেয়াল খুশি মতো আপনার ইচ্ছার মতো চালাতে পারবেন ।তাই আপনি আপনার জায়গা শক্ত করুন এই ধরণের মন্তব্য জন্য আপনাকে না ভারতের জেলে পারি দিতে হয় ।শব্দর অপচয় বুঝে করুন ।"
counterspeech,তোর আম্মার মায়রে আমি চুদি খানকি মাগিরা,"আপনি বলতে বলতে, অনেক বেশি বলে ফেলছেন। যেটা আপনার বিপক্ষেই যাচ্ছে। মহিলাদের সম্মান করতে শিখুন।"
counterspeech,তোর আম্মার মায়রে আমি চুদি খানকি মাগিরা,মুখের মিষ্টতা দেখে তো সবাই লজ্জা পেয়ে যাবে। একটু বাজে ভাবে কথা বলুন।
counterspeech,"হ্যাঁ জন্মদিন উপলক্ষে তোর মা আর তোকে একসাথে তোর বাপ চুদবে তাও ফ্রিতে বাইনচোদ,আর তোর পুটকিতে ১৬ ইঞ্চি ধোন দিয়ে ফাটিয়ে দিবে রাস্তার মানুষ সালি চোতমারানি নটি মাগি। চোদা খাওয়ার এত্তো সুরসুরি যা মধ্যেরাতে হাতিরঝিল ব্রিজ এ যা আর দৌলতদিয়া যৌনপল্লী তে যা খানকি মাগি",নিজের মুখ সামলে কথা বলুন। আপনার মনবিত্তি ও মানসিকতা খুবই জঘন্য। আপনার মন্তব্য ও ভাষা দেখে বোঝা যাচ্ছে আপনি মহিলাদের মানুষ হিসেবে ভাবেনই না। লজ্জা লাগা দরকার এমন কুমন্তব্যর জন্য।
counterspeech,"হ্যাঁ জন্মদিন উপলক্ষে তোর মা আর তোকে একসাথে তোর বাপ চুদবে তাও ফ্রিতে বাইনচোদ,আর তোর পুটকিতে ১৬ ইঞ্চি ধোন দিয়ে ফাটিয়ে দিবে রাস্তার মানুষ সালি চোতমারানি নটি মাগি। চোদা খাওয়ার এত্তো সুরসুরি যা মধ্যেরাতে হাতিরঝিল ব্রিজ এ যা আর দৌলতদিয়া যৌনপল্লী তে যা খানকি মাগি","বলছি দাদা, রাত্রে ভালো ঘুম হয়? নাকি মধ্যেরাতে এই ব্রিজের তলা, ওই ব্রিজের তলা করে বেড়ান?"
counterspeech,তোর মায়ের চুদি খানকি মাগি আনো মেয়েদের ছবি লাগিয়ে বলিস আমি ইমু সেক্স করি,"আপনার ভাষা ও মন্তব্য খুবই জঘন্য। এমন মানসিকতা ও মনবিত্তি নিয়ে সমাজে বাস করেন, সমাজ দূষিত হয়।"
counterspeech,তোর মায়ের চুদি খানকি মাগি আনো মেয়েদের ছবি লাগিয়ে বলিস আমি ইমু সেক্স করি,"আপনার মা নেই বুঝলাম যার ফলে আপনার মনে সন্মান  নেই কোনো মা এর প্রতি। আর আপনি যে কোনো মেয়ে কে তাদের অজান্তে তাদের ফটো নিয়ে কোনো খারাপ কাজ করতে  পারেন না,তাতে আপনি আইনত শাস্তি পেতে পারেন।"
counterspeech,"অনেকদিন খেলা না হওয়ার কারণে ছেলেদেরকে পেলে ধর্ষণ করা শুরু করে,  তাই তারা ফাক fuk u বলে নিজের বিষ মিঠাই,,   খানকি মাগী আছে এমন হাজারে কয়েকটা।",যারা গালিগালাজ করে তাদের হয়ে বলবো না। কিন্তু আপনিও তো নিজের ওপর সংযম রেখে কথা বলতে পারেন।
counterspeech,"অনেকদিন খেলা না হওয়ার কারণে ছেলেদেরকে পেলে ধর্ষণ করা শুরু করে,  তাই তারা ফাক fuk u বলে নিজের বিষ মিঠাই,,   খানকি মাগী আছে এমন হাজারে কয়েকটা।",ঈশ্বর সকলের মঙ্গল করুক। বন্ধু শান্ত হয়ে সুশীল ভাষায় কথা বলুন।
counterspeech,শুভ সন্ধায় তোমার মারে চুদি খানকি মাগি,এটা কি ধরনের ভাষা? আপনার মানসিকতা ঠিক করুন।
counterspeech,শুভ সন্ধায় তোমার মারে চুদি খানকি মাগি,"বন্ধু মেয়েদের কে সম্মান করে কথা বলো, এই রকম মন্তব্য করে কি লাভ হবে বলতো? এতে তো ঝগড়া বেড়েই চলবে।"
counterspeech,"রোগ তো এগো একটাই, ""নাহ মাইয়াডা যে জিনিস না মামা (মনে মনে), মাগার খানকি মাগি হিজাব পরস না কেন(সামনা সামনি)""",আপনার মন্তব্য অবান্তর ও অপ্রাসঙ্গিক। নিজের মানসিকতাতে পরিবর্তন আনুন। এইভাবে গালিগালাজ করা বন্ধ করুন।
counterspeech,"রোগ তো এগো একটাই, ""নাহ মাইয়াডা যে জিনিস না মামা (মনে মনে), মাগার খানকি মাগি হিজাব পরস না কেন(সামনা সামনি)""",আপনি আগে ভালো করে কথা বলতে শিখুন আপনার ভাষা একদমই বোঝার মত নয় ।
counterspeech,"পতিতালয়ের অর্জিনাল খানকি,পেশাগত মাগী,প্রতিদিন হাজার জনের চোদা খাওয়ার অভ্যাস। তারপরেও তো প্রকাশ্যে নগ্ন হওয়া চোখ লজ্জা থাকা উচিত।এরা কিসের শিক্ষিতা?এরা কিসের সুন্দরী?এরাই মানুষরূপী  নষ্ট মস্তিষ্কের নর্দমার কীট।","প্রতিটি মানুষ তার নিজের মতো চলতে পারে, অবশ্যই সমাজের নিয়মের মধ্যে থেকে। কিন্তু আপনি গালিগালাজ করে উত্তেজিত হয়ে কোনো লাভ নেই।"
counterspeech,"পতিতালয়ের অর্জিনাল খানকি,পেশাগত মাগী,প্রতিদিন হাজার জনের চোদা খাওয়ার অভ্যাস। তারপরেও তো প্রকাশ্যে নগ্ন হওয়া চোখ লজ্জা থাকা উচিত।এরা কিসের শিক্ষিতা?এরা কিসের সুন্দরী?এরাই মানুষরূপী  নষ্ট মস্তিষ্কের নর্দমার কীট।","প্রথমত আসল নকলের সার্টিফিকেট আপনাকে দিতে হবে না ,দ্বিতীয়ত আপনার  ব্যক্তিগত ক্ষোভের কারণে কাউকে অসম্মান করা বন্ধ করুন।আপনি ঠিকই বলেছেন প্রকাশ্যে নগ্ন হাওয়া কখনোই রুচিসম্মত নয় কিন্তু সমাজের সামনে কে কি ভাবে নিজেকে প্রকাশ করবে সেটা সম্পূর্ণ ব্যক্তিগত।আর শিক্ষা সুন্দরের কথা আপনি বলবেন না কারণ আপনি আপনার মন্তব্য এ যা ভাষা ব্যবহার করেছেন তাতে মনে হচ্ছে না আপনিও প্রকৃত অর্থ জানেন বলে।"
counterspeech,"খানকির বাচ্চা তোর মায় তরে কয়জনে চোদা নিয়ে জন্ম দিছে খবর নিয়া দেখ,,,,, তোর চরিত্র এমন কুষিত তোরে কুকুরও চোদ বো না খানকির ঘরে খানকি 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕",আপনার মনচিকিৎসকের কাছে যাওয়া উচিত। আপনি অকথ্য ভাষায় গালিগালাজ সমাজ দূষিত করছেন ও আরও করবেন।
counterspeech,"খানকির বাচ্চা তোর মায় তরে কয়জনে চোদা নিয়ে জন্ম দিছে খবর নিয়া দেখ,,,,, তোর চরিত্র এমন কুষিত তোরে কুকুরও চোদ বো না খানকির ঘরে খানকি 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕",আপনার বাংলা ভাষার এই দখল দেখে বড় বড় ভাষাবিদরা লজ্জিত হবেন।
counterspeech,"আর তুই যখন চুদার কথা লেখস তখন কি হয় খানকি মাগি, তুই নিজেই একটা পতিতার মেয়ে পতিতা",আপনার কথা শুনে মনে হয় না আপনিও ভালো পরিবারের সদস্য। আপনি গালিগালাজ না করে কথা বলতে পারেন? মনে তো হয়না।
counterspeech,"আর তুই যখন চুদার কথা লেখস তখন কি হয় খানকি মাগি, তুই নিজেই একটা পতিতার মেয়ে পতিতা","এই রকম গালিগালাজ দিয়ে আপনি শুধু নিজের সম্মানই কমাচ্ছেন না, আপনার পরিবারের লোকজনের সম্মানও হানি হচ্ছে।"
counterspeech,তুই আসলেই একটা খানকি ।মাদারচোদ এগুলো বাংলাদেশের বাচ্চা না ভাল করে দেখ । খানকি,আপনি গালিগালাজ বন্ধ করে কথা বলুন। নিজের দেশের নাম ব্যবহার করে গালি দিলে দেশের নাম উজ্জ্বল হবে না।
counterspeech,তুই আসলেই একটা খানকি ।মাদারচোদ এগুলো বাংলাদেশের বাচ্চা না ভাল করে দেখ । খানকি,"এই রকম ভাষার প্রয়োগ করতে থাকলে, নতুন প্রজন্ম কি শিখবে একটু ভেবে দেখবেন।"
counterspeech,খানকি মাগি তুমি আমার টাকা নিয়ে   কল দেসনি তোর বেদার উপর   আল্লাহর গজব পরতে  বন্ধুরা তোমাদের কে   সাবধান করে দিচ্ছি তোমরা এই মাগির কথা বিশ্বাস করেনা   তোমাদের টাকা নিয়ে সঙ্গে সঙ্গে ই ব্লক করে দিবে,"আপনি যে মহিলা দ্বারা প্রতারণার শিকার হয়েছেন, বুঝলাম। কিন্তু কোন পরিপ্রেক্ষিতে আপনি তাকে টাকা দিতে গেছেন? এখন যুগ খুব খারাপ। যা করবেন আইনতভাবে করুন।"
counterspeech,খানকি মাগি তুমি আমার টাকা নিয়ে   কল দেসনি তোর বেদার উপর   আল্লাহর গজব পরতে  বন্ধুরা তোমাদের কে   সাবধান করে দিচ্ছি তোমরা এই মাগির কথা বিশ্বাস করেনা   তোমাদের টাকা নিয়ে সঙ্গে সঙ্গে ই ব্লক করে দিবে,বন্ধুদের প্রতারকের হাত থেকে বাচাতে সাহায্য করছেন এটা খুব ভালো কথা। কিন্তু সেই কারনে অশ্লীল ভাষার প্রয়োগ করার দরকার নেই।
counterspeech,"কোথায় থেকে যে এসব খানকি মাগীরা এসে ভিড় জমায় টুইটারে এসে,",আপনি কোথা থেকে এসেছেন? যে আপনার ভাষা এত জঘন্য? মহিলাদের উদ্দেশ্য গালিগালাজ করা বন্ধ করুন।
counterspeech,"কোথায় থেকে যে এসব খানকি মাগীরা এসে ভিড় জমায় টুইটারে এসে,",ভাষার এই নোংরা ব্যবহার যুবসমাজের  জন্য ক্ষতিকর।
counterspeech,তোদের মা ও খানকি তোরাও খানকি,আপনার মন্তব্য ও ভাষা দুটোই জঘন্য। নিজের মুখে লাগাম দিন।
counterspeech,তোদের মা ও খানকি তোরাও খানকি,আর এই সব বলে আপনি পান কি?
counterspeech,তোদের মত খানকি মাগিরা পাকিস্তান গিয়ে পুটকি মারাস না কেন।।,নিজের মুখের ভাষা ঠিক করে কথা বলুন। আপনি এমন গালিগালাজ করে কথা বলতে পারেন না।
counterspeech,তোদের মত খানকি মাগিরা পাকিস্তান গিয়ে পুটকি মারাস না কেন।।,"আপনি কোনো ব্যক্তি কে পছন্দ না করতে পারেন ,আপনি তার কাজ ও পছন্দ না করতে পারেন কিন্তু তা বলে আপন কোনো দেশের ব্যাপারে এই ধরণের কথা বলতে পারেন না।আমরা কেউই পাকিস্তান কে সমর্থন করিনা কিংবা ওর কাজ কর্ম কেও না কিন্তু তা বলে অযথা দেশ নিয়ে এরকম কথা বলে সেটা ভবিষ্যৎএ ঝামেলার সৃষ্টি হতে পারে।"
counterspeech,one thing i don' know why🙄    খানকি মাগিরা গাজা খোর ছেলে কেনো খুজে বেরায়!,"আপনি ভালো তো? আপনি গাঁজা খোর নয় তো? তাহলে তো আপনার কোনো সমস্যা হওয়ার কারণ নেই। গালি দিয়ে যে মহিলাদের উদ্দেশ্যে কথা বলেছেন, তারা আপনাকে খুঁজছেন না।"
counterspeech,one thing i don' know why🙄    খানকি মাগিরা গাজা খোর ছেলে কেনো খুজে বেরায়!,"নারীদের সম্মান করলে আপনার কোনো মূল্য লাগবে না, বিনয়ী হোন এবং ভালোবাসা ছড়িয়ে  যান।"
counterspeech,তুইত রেন্ডি আমি রেন্ডি চুদিনা খানকি মাগি,আপনার ভাষা জঘন্য। আপনি উক্ত মহিলাকে গালি দিয়ে নিজেকে বড়ো প্রমাণ করতে পারবেন না।
counterspeech,তুইত রেন্ডি আমি রেন্ডি চুদিনা খানকি মাগি,"আপানর পছন্দ, অপছন্দ আপনার বাক্তিগত ব্যাপার, দয়া করে সোশ্যাল মিডিয়াতে অবান্তর দুষিত করে, পরিবেশ নষ্ট করবেন না।"
counterspeech,"খুব জানতে ইচ্ছে হয় এদের নামে এগুলো বলার জন্য মাজার পূহজারি,  চরমোনাই কুয়ার ব্যাঙ্গ মলই রা তোরে কয়বার করে চুদছিলো এবং এগুলো বলার জন্য ঐসব মলইদের জন্য কতবার রাত যাপন পার করিছিলি খানকি মাগির খেতারেপূরী",আপনার মুখের ভাষা ও মন্তব্য খুবই খারাপ। নিজের মানসিকতা পাল্টানোর চেষ্টা করুন। গালি দিয়ে কথা বলবেন না।
counterspeech,"খুব জানতে ইচ্ছে হয় এদের নামে এগুলো বলার জন্য মাজার পূহজারি,  চরমোনাই কুয়ার ব্যাঙ্গ মলই রা তোরে কয়বার করে চুদছিলো এবং এগুলো বলার জন্য ঐসব মলইদের জন্য কতবার রাত যাপন পার করিছিলি খানকি মাগির খেতারেপূরী","আপনি যদি এমন বাজে কথা বলতে থাকেন, আমি নিশ্চিত করব যে সবাই আপনাকে এই প্ল্যাটফর্মের  থেকে ব্লক করবে।"
counterspeech,তোর গুষ্টি চুদি খানকি মাগির পোলা। মালাউনের বাচ্চা,আপনি উক্ত মহিলাকে অকথ্য ভাষায় গালিগালাজ করে উত্ত্যক্ত করবেন না। নিজেকে শোধরানোর চেষ্টা করুন।
counterspeech,তোর গুষ্টি চুদি খানকি মাগির পোলা। মালাউনের বাচ্চা,"কাউকে মালউন বলে আপনি হিন্দুদের অপমান করছেন, আপনার কথায় দাঙ্গা পর্যন্ত হতে পারে।"
counterspeech,"@queenhansa  আমি যে এ মেয়েটিকে খানকি মাগী বেশ্যা বলি,তার প্রমান সে নিজেই আজ দিলো,",তার মানে এতদিন পর সে প্রমান দিয়েছেন। আর আপনি প্রমান ছাড়াই এতদিন ধরে অকথ্য ভাষায় গালিগালাজ করে যাচ্ছিলেন।
counterspeech,"@queenhansa  আমি যে এ মেয়েটিকে খানকি মাগী বেশ্যা বলি,তার প্রমান সে নিজেই আজ দিলো,",সোশ্যাল মিডিয়াকে দূষিত করতে অশ্লীল শব্দ ব্যবহার করবেন না। এটি মানসিকভাবে অন্যদের প্রভাবিত করতে পারে।
counterspeech,আস তোমার ভোদা মালিশ করে দিব খানকি কোথাকার,আপনার আর কাজ নেই? গালিগালাজ বন্ধ করে ভালো কাজে মন দিন। উন্নতি করবেন।
counterspeech,আস তোমার ভোদা মালিশ করে দিব খানকি কোথাকার,মালিশ করতে খুব ইচ্ছা হলে নিজের পা নিজে মালিশ করুন।
counterspeech,"খানকি মাগিরা চোদা খাবেই,    বেশ্যার পোলারা খেয়ে ছেড়ে দিবেই।",আপনি মুখের ভাষা ঠিক করুন। এমন অভব্য ভাষায় গালিগালাজ করছেন কি জন্য?
counterspeech,"খানকি মাগিরা চোদা খাবেই,    বেশ্যার পোলারা খেয়ে ছেড়ে দিবেই।","এই রকম মুখের ভাষা আপনার পরিবারের লোক যদি দেখে, আপনার সম্মান কি থাকবে আর তাদের সামনে?"
counterspeech,"@aanfisinha69  তুই কি মানুষ নাকি পতিতা, তোর ব্যাকগ্রাউন্ড আর কেউ না জানলেও আমিতো জানি তুই কেমন খানকি যে।","আপনি গালিগালাজ না করে কথা বলুন। আর হ্যাঁ, পতিতারাও কিন্তু মানুষ। তাই আপনার কথা টা অবান্তর।"
counterspeech,"@aanfisinha69  তুই কি মানুষ নাকি পতিতা, তোর ব্যাকগ্রাউন্ড আর কেউ না জানলেও আমিতো জানি তুই কেমন খানকি যে।",কেন আপনি কি ব্যাকগ্রাউন্ডে দাড়িয়ে থাকেন?
counterspeech,"খানকি মাগি দুধ দেখিয়ে কি আনন্দ পায় এটাই বুজি না,যদি এতই আনন্দ পাস তাহলে লেংটা হয়ে ছবি পোষ্ট কর,",আপনার পছন্দ না হলে দেখবেন না। তাবলে তাকে গালিগালাজ করবেন আবার উত্ত্যক্ত করে মন্তব্যও করবেন।
counterspeech,"খানকি মাগি দুধ দেখিয়ে কি আনন্দ পায় এটাই বুজি না,যদি এতই আনন্দ পাস তাহলে লেংটা হয়ে ছবি পোষ্ট কর,",আপনার যখন অসুবিধা হচ্ছে আপনি দেখছেন কেন? আর কে কি ভাবে  নিজেকে রাখতে চায় সেটা সম্পূর্ণ তার ব্যক্তিগত ।আপনি কাউকে যেমন বলতে পারেন না যে সে কি ভাবে প্রকাশ্যে আসবে সমাজের কাছে ঠিক তেমন উক্ত মহিলা কি পরবেন সেটাও বলার কোনো অধিকার নেই।
counterspeech,"এক খানকি আরেক খানকির ছবি পোষ্ট দেয়, ব্যাশ্যা মাগীরা বাপ ছাড়া জন্ম তোদের",ছবি পোস্ট করেছে। আপনার পছন্দ নয়। আপনি রিয়াক্ট করবেন না।ব্যাস! আপনি উক্ত মহিলাকে উত্ত্যক্ত করা বন্ধ করুন।
counterspeech,"এক খানকি আরেক খানকির ছবি পোষ্ট দেয়, ব্যাশ্যা মাগীরা বাপ ছাড়া জন্ম তোদের",এত মন্তব্য করার জন্য সরকার আপনাকে পুরস্কৃত করবে।
counterspeech,"তুই খানকি মাগি আইনের কী বুজস,হুটকরে বেফাঁস মন্তব্য না করাই ভালো বুজলি মাগি",আপনিও হুট করে বেফাঁস মন্তব্য করেন। গালিগালাজ করে মন্তব্য করাটাও কিন্তু বেফাঁস মন্তব্যর আওতায় পরে।
counterspeech,"তুই খানকি মাগি আইনের কী বুজস,হুটকরে বেফাঁস মন্তব্য না করাই ভালো বুজলি মাগি",আইন বুঝি আপনি একাই বোঝেন? তাহলে এটাও বোঝা উচিত কাউকে গালাগালি দিলে আপানার বিরুদ্ধে স্টেপ নেওয়া হতে পারে।
counterspeech,"তোকে আমার বাবায় চুদছে বিয়ে ছাড়া,তাহলে তুই হচ্ছে খানকি মাগি,,,তর বাপেরে চুদে তর ভাই বের করি, মাগি,, তুই একটা জাতীয় মাগি",আপনি গালিগালাজ করে কথা বলা বন্ধ করুন। আপনার ভাষা ও মানসিকতা খুবই জঘন্য।
counterspeech,"তোকে আমার বাবায় চুদছে বিয়ে ছাড়া,তাহলে তুই হচ্ছে খানকি মাগি,,,তর বাপেরে চুদে তর ভাই বের করি, মাগি,, তুই একটা জাতীয় মাগি","আপনিও তো একজন মহিলার গর্ভে জন্মে ছিলেন, একজন মহিলাকে  নিয়ে এমন কথা বলতে পারলেন?"
counterspeech,"খানকি মাগী তোর বোদায় মরিচ ঢুকাই দিতে হবে, তোর বোদার সুরসুরি উঠলে তুই আবল তাবল লেখা লেখি করিস তাই তোর বোদার চুলকানি থামাইতে হবে","আপনি খুব জানেন দেখছি, আপনারও কি একই সমস্যা? নোংরা ভাষায় গালিগালাজ করুন। মানসিকতা পালটান।"
counterspeech,"খানকি মাগী তোর বোদায় মরিচ ঢুকাই দিতে হবে, তোর বোদার সুরসুরি উঠলে তুই আবল তাবল লেখা লেখি করিস তাই তোর বোদার চুলকানি থামাইতে হবে",অন্য লোকের কথা আবল তাবল লাগছে? আপনি কি ভাষা ব্যাবহার করছেন ভেবে দেখেছেন বন্ধু?
counterspeech,খানকি মাগি আমার ধোনে চুমা দে এসে।,আপনার ভাষা ও মানসিকতা খুবই জঘন্য। গালি দিচ্ছেন আবার চুমা চাইছেন? আপনার চিকিৎসার দরকার।
counterspeech,খানকি মাগি আমার ধোনে চুমা দে এসে।,"আপনার মন্তব্য তে বোঝা যাছে যে আপনার পরিবারে কোনো মহিলাই নেই এবং আপনি আপনার মা এবং বোন কেও মহিলা বলে গণ্য করেন না,যদি করতেন তাহলে এই ধরণের ভাষা নিয়ে  নোংরামি আপনি করতেন না। দ্বিতীয়ও বার বলার সময় একবার আপনার পরিবার এর কথা ভাবেন তাহলে হয়ত আপনি ভাষা ব্যাবহার করাও শিখে যাবেন।"
counterspeech,"টাকার জন্য কিছু ভদ্র মেয়েরা খানকি হতেও খানিকক্ষণ দেরি করে না,,, কথা ক্লিয়ার","আপনি গালিগালাজ না করে কথা বলুন। আর হ্যাঁ, আপনার মন্তব্য অবান্তর ও অপ্রাসঙ্গিক।"
counterspeech,"টাকার জন্য কিছু ভদ্র মেয়েরা খানকি হতেও খানিকক্ষণ দেরি করে না,,, কথা ক্লিয়ার","মানুষের কাছে টাকা না থাকলে মানুষ এক মুহূর্ত চলতে পারবেনা ,ভালো জ্ঞান কথায় পেট ভরে না তার জন্য রোজগার দরকার আর সেটার জন্য চাই শিক্ষা যা এখন অনেকের থেকে বঞ্চিত তাই মানুষ কি কারণে বাজে বা খারাপ পথ বেছে নেয় কি জন্য সে কুরুচিকর কাজ করে তা না জেনে আপনি এই মন্তব্য গুলো করবেন না।"
counterspeech,তোর  মত  বড়  মাইয়া  আরব  দেশের  মহিলাদের  পেট  থেকে  বের  হয়  খানকি  মাগি  বেস্যা,"আপনি কোনো দেশকে তুলে গালিগালাজ করার আগে ভাবুন, কি করতে চলেছেন। আপনি এখন একটা ঝগড়া বিবাদ সৃষ্টি করার চেষ্টা তে আছেন। সোশ্যাল মিডিয়া দূষিত করার চেষ্টা করছেন।"
counterspeech,তোর  মত  বড়  মাইয়া  আরব  দেশের  মহিলাদের  পেট  থেকে  বের  হয়  খানকি  মাগি  বেস্যা,"আপনি চাকরিও হারাতে পারেন, যদি আপনার সহকর্মী আপনার এই খারাপ মন্তব্য দেখেন। সব মানুষ এবং দেশ কে সম্মান দিয়ে কথা বলতে শিখুন।"
counterspeech,খনকির বাচ্চা একটা লজ্জা করে তোর...... এই লাইফ নিয়ে কিভাবে বেঁছে অাছত তোকে পাইলে নাইজেরিয়ার কালো পুরুষ জনদের কাছে নিয়ে যেতাম তাহলে তুই অারো মজা পাইতি একটা ব্যশা   তাহসানের জীবনের প্রথম ভুল এটা তোকে বিয়ে করে খানকি মাগী...... ব্যশা,আপনি এমন অকথ্য ভাষায় গালিগালাজ করছেন কি জন্য? আপনার এত সমস্যা কিসের? আর কোনো দেশের মানুষকে অপমানজনক ইঙ্গিত করে নতুন বিবাদের সৃষ্টির চেষ্টা করবেন না। মহিলাদের সম্মান করুন।
