prefix,input_text,target_text
counterspeech,"मदर छद विखारी तोरा, इसलिए आप हिंदू बौद्ध ईसाइयों ने अपने ज़मींडीरी धार्मिक संस्थानों पर कब्जा कर लिया। यदि आप भीख नहीं हैं या नहीं? आप अपने पोते के बेटे हैं। यही कारण है कि आप एक मुस्लिम मुस्लिम हैं। https://m.facebook.com/story.php?story_fbid=2450183208613357&id=16267111200960566 भिखारी बच्चे को देखें।","सबसे पहले, आप अपनी माँ के साथ माँ के शब्द का उपयोग करना बंद कर देते हैं, दूसरी बात यह है कि आप अपने धर्म को उस धर्म के साथ खींच रहे हैं जो आप छोटे हैं। मेरी राय में अमीर गरीब निर्णय शिक्षा और मानवता को देखता है और यहां आपने खुद को छोटा कर दिया है। यदि एक गलती, तो आप पूरे राष्ट्र का अपमान कभी नहीं कर सकते।"
counterspeech,क्यों प्रवासी खंकी खंकी आप और मेरे मायर हैं,आप महिला को परेशान करना बंद कर दें। भाषा को स्वयं ठीक करें।
counterspeech,क्यों प्रवासी खंकी खंकी आप और मेरे मायर हैं,"आपको अपने स्वयं के चारकोल में तेल करने की आवश्यकता है, इस बारे में न सोचें कि एक प्रवासी क्या कर रहा है, आपको अपने लिए थोड़ा उपचार की आवश्यकता है।"
counterspeech,"वाह, खंकी बेबी बेबी वाह, वे आम लोगों की जगह पर कब्जा कर लेते हैं कि हम डूबे हुए हैं, और बकरी के बच्चे की तरह, तोरा लाफासिस, हम दिल्ली में मस्जिद में आग लगा देते हैं, हम यह सब नहीं देखते हैं। वेश्या","आपको कहाँ पता था कि क्या। कोई नहीं देख सकता। सरकारी साक्ष्य बोलते हैं। इसलिए अपनी भाषा को ठीक करें, कोई लाभ नहीं है।"
counterspeech,"वाह, खंकी बेबी बेबी वाह, वे आम लोगों की जगह पर कब्जा कर लेते हैं कि हम डूबे हुए हैं, और बकरी के बच्चे की तरह, तोरा लाफासिस, हम दिल्ली में मस्जिद में आग लगा देते हैं, हम यह सब नहीं देखते हैं। वेश्या","अगर किसी ने मस्जिद में आग लगा दी, तो मुझे लगता है कि इसकी जांच करने की आवश्यकता है, और आप इसके लिए पुलिस के पास जा सकते हैं। आप सोशल मीडिया पर विरोध कर सकते हैं। लेकिन यह कहना उचित बात नहीं है।"
counterspeech,"यदि आपको अबशिक होटल में पैसे की आवश्यकता नहीं है, तो पैसे और गैर -समझ को सभी के द्वारा नहीं समझा जा सकता है।","हां, सेक्स जाति को नहीं देखता है। लेकिन आप इसे जानकारी के रूप में उपयोग नहीं कर रहे हैं। आपने कहा कि एक महिला को परेशान करने के लिए।"
counterspeech,"यदि आपको अबशिक होटल में पैसे की आवश्यकता नहीं है, तो पैसे और गैर -समझ को सभी के द्वारा नहीं समझा जा सकता है।","यदि आप इस असभ्य भाषा का उपयोग करते हैं, तो आप एक दिन अपनी नौकरी खो सकते हैं।"
counterspeech,"चुतिया के प्रावधानों को सभी लोगों के लोगों द्वारा पकड़ा जाता है, आपके धर्म में चोदा का प्रावधान क्या है। आप अपनी माँ और बहन को अपनी माँ और बहन में देखने के लिए कुछ नहीं करेंगे। आपके देश का मीडिया मेरे देश के नाम पर गलत खबर देगा","उस धर्म के लोग बेहतर जानते हैं कि किसी धर्म में प्रावधान क्या हैं। और अगर उन्हें इसके साथ समस्या है, तो यह उनकी बात है। लेकिन यह नहीं कहा जाना चाहिए कि यह कहना नहीं है।"
counterspeech,"चुतिया के प्रावधानों को सभी लोगों के लोगों द्वारा पकड़ा जाता है, आपके धर्म में चोदा का प्रावधान क्या है। आप अपनी माँ और बहन को अपनी माँ और बहन में देखने के लिए कुछ नहीं करेंगे। आपके देश का मीडिया मेरे देश के नाम पर गलत खबर देगा","सिर को ठंडा करें और एक सभ्य भाषा में बोलें। धर्म के आधार पर, टिप्पणियां समाज में अराजकता पैदा कर सकती हैं।"
counterspeech,खंकी मैगी को बास के साथ बास डालने की जरूरत है,आपकी विकृत मानसिकता की पहचान की जा रही है। आपको तुरंत चिकित्सक दिखाना चाहिए।
counterspeech,खंकी मैगी को बास के साथ बास डालने की जरूरत है,"दोस्तों, अपने सिर को ठंडा रखें, किसी के दिमाग को चोट पहुंचाना सही नहीं है।"
counterspeech,"मेरे पिता के साथ क्या करना है, आप मारे गए हैं या नहीं। बूज़ली को आपके साथी के पास ले जाया जाएगा और इसे दृष्टि में ले जाएगा। कभी -कभी, सोशल मीडिया में कई वीडियो वायरल होते हैं, कभी -कभी आपकी बेटी को प्राप्त किए बिना। जैसा कि आपके हुजुरस वाजे में अपने धर्म को पकड़ते हैं, और हर कविता हर कविता का उल्लेख करती है","मुंह की भाषा को ठीक करें। यहां तक ​​कि अगर आप एक वीडियो देखते हैं, तो इसका मतलब यह नहीं है कि हर कोई समान होगा। धर्म पर विवाद बंद करो।"
counterspeech,"मेरे पिता के साथ क्या करना है, आप मारे गए हैं या नहीं। बूज़ली को आपके साथी के पास ले जाया जाएगा और इसे दृष्टि में ले जाएगा। कभी -कभी, सोशल मीडिया में कई वीडियो वायरल होते हैं, कभी -कभी आपकी बेटी को प्राप्त किए बिना। जैसा कि आपके हुजुरस वाजे में अपने धर्म को पकड़ते हैं, और हर कविता हर कविता का उल्लेख करती है",इससे मुस्लिम धर्म के लोगों को गहराई से नुकसान होगा और इससे देश में अराजकता हो सकती है।
counterspeech,@तनिष्कन 96 आप प्रथम श्रेणी खंकी हैं,आपको नहीं लगता कि आप बहुत अच्छे इंसान हैं। कोमल बनने की कोशिश करें।
counterspeech,@तनिष्कन 96 आप प्रथम श्रेणी खंकी हैं,नैतिक रूप से बोलने में कोई खुशी नहीं है। विवाद बढ़ता रहेगा। आप भी अपने दिमाग में पीड़ित होंगे।
counterspeech,आपके देश के GDB का GDB आपके देश के GDB का GDB 5 ट्रिलियन है। याबा खार आपको आपूर्ति करने के लिए आपूर्ति करता है। कोई खास? मानसिक रूप से बीमार रोगी का राष्ट्र। उनका काम धर्म को वंचित करने के लिए आपके हुजीर का काम है।,"आप अपनी बात सुनते हैं और किसी भी सेना को देश की आवश्यकता नहीं होगी। यदि आप इतने देशभक्ति हैं, तो इस बारे में सोचें कि आप देश के लिए क्या कर रहे हैं, निश्चित रूप से इस असत्य दुरुपयोग के बिना।"
counterspeech,आपके देश के GDB का GDB आपके देश के GDB का GDB 5 ट्रिलियन है। याबा खार आपको आपूर्ति करने के लिए आपूर्ति करता है। कोई खास? मानसिक रूप से बीमार रोगी का राष्ट्र। उनका काम धर्म को वंचित करने के लिए आपके हुजीर का काम है।,"आप केवल एक विशेष आदमी का अपमान नहीं कर रहे हैं, आप मुस्लिम लोगों का अपमान कर रहे हैं। ये शब्द आसानी से समाज में हिंसा शुरू कर सकते हैं।"
counterspeech,खानकी मैगी भगवान के नाम से फिर से बुरी चीजें करती हैं।,आप गाली देना और बात करना बंद कर सकते हैं। ऐसी जघन्य भाषा में बोलना बंद करें।
counterspeech,खानकी मैगी भगवान के नाम से फिर से बुरी चीजें करती हैं।,भगवान सभी आगे बढ़ सकते हैं। परमेश्वर किसी भी इंसान के बीच भेदभाव नहीं करता है।
counterspeech,आपकी खंकी माँ का गुदा बांस है,मुंह की भाषा को नियंत्रित करें। एब्यूसर -आधारित एब्यूसर को रोकें।
counterspeech,आपकी खंकी माँ का गुदा बांस है,"अपनी टिप्पणियों को देखने के लिए समझें
यदि आप अपनी माँ का सम्मान नहीं करते हैं, तो आप मां पर ऐसा कोई मजाक नहीं कर सकते, आप इस तरह की भाषा का उपयोग नहीं करेंगे।"
counterspeech,यह खंकी मैगी लड़के का लड़का है,आपकी मानसिकता बहुत चौंकाने वाली है। व्यवहार करना देखें भाषा आपकी है। मल!
counterspeech,यह खंकी मैगी लड़के का लड़का है,"असभ्य भाषा को लागू करके, आप खुद को गुमराह कर रहे हैं, साथ ही साथ समाज में कुछ और लोग भी।"
counterspeech,"""शाला खंकी की बेबी योर मां चुडी पुटकी पोस्ट चुद मरानी मदर चॉड पोर्क में है""","यह मुंह की भाषा की तरह दिखता है, आपने गाली देने में पीएचडी की है।"
counterspeech,"""शाला खंकी की बेबी योर मां चुडी पुटकी पोस्ट चुद मरानी मदर चॉड पोर्क में है""",इस तरह की अपमानजनक बात कहकर किसी के दिमाग को चोट पहुंचाना सही नहीं है।
counterspeech,"मुझे लगता है कि इस खंकी मैगी का उपद्रव है, अन्यथा फ्रे का जन्म किसी के बीजे से पैदा होता है।",आप महिलाओं का सम्मान करना सीखते हैं। आपकी भाषा अत्यधिक बेईमानी है।
counterspeech,"मुझे लगता है कि इस खंकी मैगी का उपद्रव है, अन्यथा फ्रे का जन्म किसी के बीजे से पैदा होता है।","आप जो भी चाहते हैं, उसे अश्लील भाषा में व्यक्त करना सही नहीं है।"
counterspeech,यह सही नहीं है। इसकी माँ का जन्म 5 घंटे तक हुआ था। और उसके पाप का खजाना 2 घंटे बेहोश था। जहां से यह पदक आता है और कोई जन्म नहीं होता है खंकी पोला की बाल एस्केप। कान का क्या होगा। चोडा इसे दूसरे के पालक के साथ दूसरे में भी जोड़ देगा।,"वह जो कुछ भी करता है, आप अपने अपमानजनक के साथ बैठे हैं, यह समझा जाता है।"
counterspeech,यह सही नहीं है। इसकी माँ का जन्म 5 घंटे तक हुआ था। और उसके पाप का खजाना 2 घंटे बेहोश था। जहां से यह पदक आता है और कोई जन्म नहीं होता है खंकी पोला की बाल एस्केप। कान का क्या होगा। चोडा इसे दूसरे के पालक के साथ दूसरे में भी जोड़ देगा।,"सुप्रभात दोस्त मीठी भाषा बोलें। लेकिन सभी के लिए लेकिन उसकी माँ, पिता एक मूल्यवान और सम्मानजनक व्यक्ति हैं। अच्छा बनो"
counterspeech,"खंकी हसीना हमेशा अंधा रहती है, इसलिए बांग्लादेशी मलायन भारत के जीवन का कोई मूल्य नहीं है, केवल बांग्लादेशी बाल हो सकते हैं लेकिन चीन की दुल्हन सभी को नष्ट कर रही है।",आप किसी देश में उच्चतम स्थिति के लोगों को गाली दे रहे हैं। हर कोई इसे पसंद नहीं कर सकता। एक झगड़े से बेहतर उससे बात करने के लिए नहीं।
counterspeech,"खंकी हसीना हमेशा अंधा रहती है, इसलिए बांग्लादेशी मलायन भारत के जीवन का कोई मूल्य नहीं है, केवल बांग्लादेशी बाल हो सकते हैं लेकिन चीन की दुल्हन सभी को नष्ट कर रही है।",आपके जहरीले शब्द नफरत फैलाएंगे और यहां तक ​​कि सांप्रदायिक दंगे भी शुरू करेंगे।
counterspeech,वे सिर्फ मीडिया वेश्यावृत्ति बना सकते हैं,आप भाषा को ठीक करते हैं। आप इतने अपमानजनक क्यों हैं?
counterspeech,वे सिर्फ मीडिया वेश्यावृत्ति बना सकते हैं,मीडिया में लोग दिन -रात काम करते हैं ताकि हमें समाचार दिया जा सके। इसलिए उन्हें उनके सम्मान के साथ बात करने की जरूरत है।
counterspeech,प्रश्न: अपने इस्लाम के साथ इतनी खुजली क्यों,आपकी भाषा बेहद चौंकाने वाली है। आप मुंह की भाषा को सही करके बोलते हैं।
counterspeech,प्रश्न: अपने इस्लाम के साथ इतनी खुजली क्यों,अगर किसी को मुसलमानों के बारे में पूछा जाता है तो इसे खुजली करना सही नहीं है। अपनी भाषा को ठीक करें।
counterspeech,@Kaziimiaz2 एक नास्तिक खंकी को जानना मुश्किल है और लोग तार का पालन करते हैं।,"यदि कोई नास्तिक है, तो कोई भी उसका अनुसरण नहीं करेगा, आप ऐसा क्यों सोचते हैं? किसी नास्तिक का मतलब यह हो सकता है कि उसकी सोच लोगों को प्रभावित करती है। आप की तरह दुरुपयोग मत करो।"
counterspeech,@Kaziimiaz2 एक नास्तिक खंकी को जानना मुश्किल है और लोग तार का पालन करते हैं।,आप ऐसी अप्रासंगिक बातें कहकर सोशल मीडिया के माहौल को नष्ट कर रहे हैं। कौन अनुसरण करेगा जो अनुसरण करेगा।
counterspeech,आपकी माँ खंकी तो दूसरी खंकी कौन है,माता -पिता द्वारा दुर्व्यवहार बंद करो। यदि आप सुनते हैं कि अपनी खुद की माँ को नहीं लगता कि यह खुश होगा।
counterspeech,आपकी माँ खंकी तो दूसरी खंकी कौन है,"ऐसा नहीं है कि आपको किसी और का दुरुपयोग करना होगा। याद रखें कि आप एक अच्छे इंसान हैं। इसलिए यदि आप किसी और का दुरुपयोग करते हैं, तो आप इसे नहीं देंगे।"
counterspeech,डॉग डॉग के साथ खंकी मैगी तारे रोड ...।,"आप बहुत अपमानजनक हैं, और कुछ दुर्व्यवहार पूरी बात लिखने से डरते हैं। ऐसा नहीं है कि डॉटडॉट का उपयोग करने से आपकी मानसिकता में सुधार होगा।"
counterspeech,डॉग डॉग के साथ खंकी मैगी तारे रोड ...।,"आप जिस व्यक्ति को बताते हैं, वह उसके दिमाग में गंभीर रूप से आहत हो सकता है।"
counterspeech,यह खंकी जो लंबे समय से कटोरा मार रहा है।,अपनी भाषा बोलता है। किसी भी महिला या किसी को भी दुर्व्यवहार नहीं करना चाहिए।
counterspeech,यह खंकी जो लंबे समय से कटोरा मार रहा है।,"और अगर आप ऐसी टिप्पणी करते हैं, तो आपको लगता है कि अन्य लोग आपको ब्लॉक करेंगे।"
counterspeech,यह लड़की एक खंकी है जिसे वह हर किसी से पैसे चाहती है,आप सामाजिक कल्याण कार्य करना चाहते हैं। लेकिन भाषा को ठीक करें।
counterspeech,यह लड़की एक खंकी है जिसे वह हर किसी से पैसे चाहती है,"यदि कोई धोखेबाज है, तो आपको उसे पहचानना होगा। लेकिन बेहतर है कि अनावश्यक रूप से दुरुपयोग न करें।"
counterspeech,"हिजरा चोडा फर्जी आईडी चालान से फिर से बात करें, खंकी का बेटा माँ -इन -लाव के बच्चे @mohua_islaam को थोड़ा सा भरने के साथ नहीं आएगा।",लोग अपमानजनक कमरे को जमा करने के लिए फिर से बुला रहे हैं। तीसरे सेक्स लोगों का दुरुपयोग न करें।
counterspeech,"हिजरा चोडा फर्जी आईडी चालान से फिर से बात करें, खंकी का बेटा माँ -इन -लाव के बच्चे @mohua_islaam को थोड़ा सा भरने के साथ नहीं आएगा।","इस तरह, यदि आप एक -दूसरे का दुरुपयोग करते हैं, तो विवाद बढ़ता रहेगा। इसलिए इस तरह के झगड़े की स्थिति से बचें।"
counterspeech,ये खंकी मगगराई देश के समाज को नष्ट कर रहे हैं।,अपनी भाषा को ठीक करें। आप बिना दुर्व्यवहार के बोल सकते हैं।
counterspeech,ये खंकी मगगराई देश के समाज को नष्ट कर रहे हैं।,आपकी गंदी भाषा समाज को भी प्रदूषित कर सकती है।
counterspeech,"साला आपकी गाय है, आप सभी मर चुके हैं। मेडी, अमित, दिलीप, लॉकेट, मदाना सभी खंकी हैं।","आप किसी को पसंद नहीं करते, आप उसे गाली दे रहे हैं। यहां तक ​​कि आपका मन नहीं भरा है, उन्होंने अपनी मृत्यु की कामना की।"
counterspeech,"साला आपकी गाय है, आप सभी मर चुके हैं। मेडी, अमित, दिलीप, लॉकेट, मदाना सभी खंकी हैं।","इस तरह, यदि आप समाज में आक्रामक हैं, तो आपका सम्मान नहीं बढ़ेगा, लेकिन आप आप सभी के बारे में सोचेंगे।"
counterspeech,शेख हसीना खांकी मागी,आपने सार्वजनिक रूप से एक देश के प्रधान मंत्री का दुरुपयोग किया है। खतरे का सामना कर सकते हैं।
counterspeech,शेख हसीना खांकी मागी,"यदि आप इस तरह से किसी सम्मानित व्यक्ति का दुरुपयोग करते हैं, तो आप जल्द ही कानूनी परेशानी का सामना करेंगे। हमें सभी लोगों के संबंध में बात करनी चाहिए।"
counterspeech,"कि खंकी मागी पोला बेदोब का बच्चा झूठ आपका भारत मेरे देश में बालों को मुक्त कर रहा है, हम अपने देश साला कुतिया बकवास यू कुतिया @technicalguruji को मुक्त कर रहे हैं",कोई भी किसी को स्वतंत्रता नहीं ला सकता। लेकिन यह भी सच है कि भारत उस समय बांग्लादेश द्वारा खड़ा था। अपमानजनक होने के बिना इतिहास पढ़ें।
counterspeech,"कि खंकी मागी पोला बेदोब का बच्चा झूठ आपका भारत मेरे देश में बालों को मुक्त कर रहा है, हम अपने देश साला कुतिया बकवास यू कुतिया @technicalguruji को मुक्त कर रहे हैं",भारत हमारा पड़ोसी और मित्र देश है। उस देश और देश के लोगों को इस तरह से बनाना सही नहीं है। हर कोई हम दोस्त हैं इसे याद रखेंगे।
counterspeech,@Kavitha44680418,आपकी मानसिकता और टिप्पणियां बहुत खराब हैं।
counterspeech,@Kavitha44680418,"ऐसी भाषा का उपयोग करने के लिए कोई आपको अच्छा नहीं बताएगा। बल्कि, लोग आपकी निंदा करेंगे।"
counterspeech,"अपने गुदा पर खानकी मैगी वेश्या,",आपकी भाषा अत्यधिक बेईमानी है। 6 बजे में 5 बजे शब्द अपमानजनक हैं।
counterspeech,"अपने गुदा पर खानकी मैगी वेश्या,","इस तरह की बात कहकर, लोग दुःख के साथ जीवन में कुछ भी हासिल नहीं कर सकते।"
counterspeech,"दाढ़ी को छोड़कर कुछ लड़के, ""खंकी बिस्तर"" की तरह दिखते हैं, जिसका अर्थ है मोंटी रॉय।","अगर कोई दाढ़ी नहीं रखना चाहता, तो गलती? लोगों पर टिप्पणी किए बिना, आप जीवन में कुछ फलदायी बनाते हैं।"
counterspeech,"दाढ़ी को छोड़कर कुछ लड़के, ""खंकी बिस्तर"" की तरह दिखते हैं, जिसका अर्थ है मोंटी रॉय।",आपको दाढ़ी विश्लेषक किसने बनाया?
counterspeech,तारा और आपकी माँ की माँ एक कुत्ते के साथ।,आपकी मानसिकता बहुत चौंकाने वाली है। आपको चिकित्सक के पास जाना चाहिए।
counterspeech,तारा और आपकी माँ की माँ एक कुत्ते के साथ।,सभी महिलाएं ऐसी अपमानजनक टिप्पणी करके राष्ट्र की अवमानना ​​करती हैं। एक दयालु व्यक्ति बनो।
counterspeech,खानकी को फिर से वसा नहीं मिला।,अपनी भाषा को ठीक करें। आप महिलाओं के संबंध में बात करते हैं।
counterspeech,खानकी को फिर से वसा नहीं मिला।,दोस्तों के संबंध में लड़कियों से बात करें। याद रखें कि हमारी माँ भी एक माँ हैं।
counterspeech,खंकी पोला आप बांग्लादेश में पोर्क कमा रहे हैं। बांग्लादेश के 6 जिलों में एक कुत्ते के साथ चुदामु वेश्या मागी पोला। वह खंकी बेबी खंकी। तेरे माला को जक चोद भूस्नी के ... एकबार तू बांग्लादेश आजा ... तेरे लॉरा कटके तेरे परिवार को पार्सल कर्सल कर दुंगा सुवर की अवलाद,"क्या आपको लगता है कि आपकी बात सुनने के बाद, आपके देश का सम्मान बढ़ेगा? सभी लोगों को श्रद्धांजलि नहीं दे सकते, अपमान करना बंद कर दिया।"
counterspeech,खंकी पोला आप बांग्लादेश में पोर्क कमा रहे हैं। बांग्लादेश के 6 जिलों में एक कुत्ते के साथ चुदामु वेश्या मागी पोला। वह खंकी बेबी खंकी। तेरे माला को जक चोद भूस्नी के ... एकबार तू बांग्लादेश आजा ... तेरे लॉरा कटके तेरे परिवार को पार्सल कर्सल कर दुंगा सुवर की अवलाद,क्या आप जिस भाषा का उपयोग सोशल मीडिया के वातावरण के अनुकूल बनाने के लिए कर रहे हैं? बल्कि प्रदूषित हो रहा है।
counterspeech,"आप अपने जी पाक्क में कहाँ रहते हैं, मैं ऊपर आऊंगा","अपनी मानसिकता से बात करें। यदि आप गाली दे रहे हैं, तो आप इसे फिर से लेने की धमकी दे रहे हैं।"
counterspeech,"आप अपने जी पाक्क में कहाँ रहते हैं, मैं ऊपर आऊंगा","किसी को मजबूर करना एक दंडनीय अपराध है। यदि आप खुद को नहीं बदलते हैं, तो आपको इस तरह की पोस्ट पोस्ट करने के लिए जेल जाना पड़ सकता है।"
counterspeech,पैगंबर एक माँ -इन -लॉ है। आप उस पैगंबर के पैगंबर हैं। बीबी फातिमा का बेटा -इन -लवा साला। साइलेंट खंकी मैजिक पुला। तुम्हारा भगवान रे है। Biplob Chandra shubh id हैकर शरीफ और इमोन ने इस भाषा में पैगंबर मुहम्मद और अल्लाह का दुरुपयोग किया है। लेकिन ... https://facebook.com/100000841713928/posts/2873918972646132/,अगर कोई अपमानजनक है कि आपको अपमानजनक होना चाहिए या नहीं। आप अपने बयान को सौम्य तरीके से व्यक्त कर सकते हैं।
counterspeech,पैगंबर एक माँ -इन -लॉ है। आप उस पैगंबर के पैगंबर हैं। बीबी फातिमा का बेटा -इन -लवा साला। साइलेंट खंकी मैजिक पुला। तुम्हारा भगवान रे है। Biplob Chandra shubh id हैकर शरीफ और इमोन ने इस भाषा में पैगंबर मुहम्मद और अल्लाह का दुरुपयोग किया है। लेकिन ... https://facebook.com/100000841713928/posts/2873918972646132/,सांप्रदायिक दंगे एक धर्म को अपमानित करके एक शरारती टिप्पणी करके शुरू कर सकते हैं। इसलिए इस तरह की टिप्पणी करने से बचना चाहिए।
counterspeech,सोशल मीडिया जल्दी में मरने के लिए अच्छा होगा,आप अपमानजनक हैं और किसी के मृत कर रहे हैं। Shh।
counterspeech,सोशल मीडिया जल्दी में मरने के लिए अच्छा होगा,"और यदि आप बकवास को रोकते हैं, तो सोशल मीडिया का माहौल स्वस्थ हो जाएगा।"
counterspeech,"पिता उसके पिता में गिर गए, खंकी नाक उसकी प्रेमिका पर गिर गई। या शंतीपुर लोकल? 😃 😃 😆😃 😆 😆 😆 😆","शंतीपुर लोकल ने फिर से गलती की? कौन खाता है, जो आपके द्वारा प्राप्त करने के बाद इन चीजों के बारे में पता लगाएगा?"
counterspeech,"पिता उसके पिता में गिर गए, खंकी नाक उसकी प्रेमिका पर गिर गई। या शंतीपुर लोकल? 😃 😃 😆😃 😆 😆 😆 😆",मुझे बताएं कि आपको ऐसी भाषा का उपयोग करके क्या मिलता है। अन्य लोगों को गाली देने से क्या लाभ होता है।
counterspeech,"बलात्कारी लीग के कुलंगर, खंकी मागी पोला, एक और कुलंगर अपनी बहन के साथ बलात्कार कर रहा है। 👇 👇",अपने मुंह की भाषा को ठीक करें। मानसिकता भी बहुत चौंकाने वाली है।
counterspeech,"बलात्कारी लीग के कुलंगर, खंकी मागी पोला, एक और कुलंगर अपनी बहन के साथ बलात्कार कर रहा है। 👇 👇","यदि व्यक्ति ने अपनी बहन के साथ एक जघन्य कार्य किया है, तो यह सच है कि उसने बहुत गंदा काम किया है। लेकिन आप इस कानून से अपराधी की मदद करेंगे कि आप इस तरह की टिप्पणी करके महिला का अपमान कर रहे थे, जहां बुरे व्यक्ति को आपकी टिप्पणी के साथ उजागर किया गया था।"
counterspeech,हिंदू देश के देश के दुश्मन के दुश्मन का विरोध करते हैं।,आप इस तरह से धर्म पर हमला करके देश की शांति को तोड़ने की कोशिश कर रहे हैं। आप सही नहीं कर रहे हैं।
counterspeech,हिंदू देश के देश के दुश्मन के दुश्मन का विरोध करते हैं।,"इस तरह से किसी भी धर्म के लोगों को देश का दुश्मन कहना सही नहीं है। आपके शब्दों में, सांप्रदायिक दंगे शुरू हो सकते हैं।"
counterspeech,"और मैगी की बेट्टी मैगी कुट्टा का बच्चा कुत्ते के बच्चे को बताता है, आप द बेबी हैं, साला खंकी मागी पोला, हो सकता है कि वह लड़की हो, जिसने माजिबार को मार डाला, अब अवामी लीग के मंत्री मंसिस्टा और सांसद 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩","आपने पहले फिर से एक देश के झंडे का उपयोग करके अपनी टिप्पणी का दुरुपयोग किया। दूसरे, आपने एक व्यक्ति और उसके परिवार के साथ दुर्व्यवहार किया है। और वह क्या है? उसने आपको दुर्व्यवहार दिया। अब आप समझते हैं कि बार में झगड़े का दुरुपयोग नहीं होता है।"
counterspeech,"और मैगी की बेट्टी मैगी कुट्टा का बच्चा कुत्ते के बच्चे को बताता है, आप द बेबी हैं, साला खंकी मागी पोला, हो सकता है कि वह लड़की हो, जिसने माजिबार को मार डाला, अब अवामी लीग के मंत्री मंसिस्टा और सांसद 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩 🇧🇩","यदि आप ऐसा बुरा बयान कहते हैं, तो आपका खाता स्थगित कर दिया जाएगा।"
counterspeech,इतना बलात्कार आप की तरह खंकी मागी गुल्ला के लिए है,"बलात्कार किसी भी व्यक्ति के कारण नहीं है। बलात्कार कम मानसिकता के कारण है। अगर लड़कियां एक इंसान के रूप में सोचना शुरू करती हैं, तो कोई बलात्कार नहीं होगा।"
counterspeech,इतना बलात्कार आप की तरह खंकी मागी गुल्ला के लिए है,"जो लोग बलात्कार करते हैं, उन्हें इंसानों, इंसान और उनके दिमाग का बलात्कार करने के लिए किसी भी कारण की आवश्यकता नहीं होती है। आप किसी अन्य इंसान को उनके लिए दोषी नहीं ठहरा सकते।"
counterspeech,घर में घर में बैठने वाला लड़का घर में बैठा है!,"कौन सा: पिताजी: यह फिर से किस तरह की बात है! अगर किसी ने कपड़े पहने हैं, तो गलती?"
counterspeech,घर में घर में बैठने वाला लड़का घर में बैठा है!,ऐसी अप्रासंगिक बातें कहकर आप युवाओं को गलत संदेश दे रहे हैं।
