prefix,input_text,target_text
counterspeech,"@ব্রোথের্বানারি @মাহমেডফারুউকি @সার্দানরোহিত @আনান্থকৃষ্ণান @ভিজিট্রিবেদী তাই আমি আপনাকে বলছি যে আমি হিন্দু এবং ভারত আপনার বাবার উত্তরাধিকার নয়, আমি যতটা মুসলিম…।","মিঃ স্যার, আমি একজন হিন্দু এবং আমি যদি আপনার মতামতের সাথে একমত হই তবে আপনি এটি যেভাবে প্রকাশ করেছেন তা আমি পছন্দ করি না। এটি আপনার ব্যক্তিত্ব এবং মূল্যবোধকে প্রতিফলিত করে। দয়া করে প্রকাশ করার আরও ভাল উপায়গুলি সন্ধান করুন।"
counterspeech,"@ব্রোথের্বানারি @মাহমেডফারুউকি @সার্দানরোহিত @আনান্থকৃষ্ণান @ভিজিট্রিবেদী তাই আমি আপনাকে বলছি যে আমি হিন্দু এবং ভারত আপনার বাবার উত্তরাধিকার নয়, আমি যতটা মুসলিম…।",আপনি যদি এই জাতীয় জঘন্য মন্তব্য পোস্ট করা বন্ধ না করেন তবে আমি আপনাকে এই সাইট থেকে সরিয়ে দেব। আপনি সমাজে দেখতে চান এমন পার্থক্য হয়ে উঠুন।
counterspeech,"@জয়োতি_এ_টায় প্রথম জিনিসটি হ'ল আমরা যখন হিন্দু ছিলাম না এবং অন্যটি ছিলাম না
যদি কোনও হিন্দু না থাকে তবে কী খারাপ
এবং আমরা পতিতা আপনাকে আপনাকে দুঃখিত পতিতা বলা উচিত ছিল না
আপনি যদি পতিতা বলেন তবে আপনি কেমন অনুভব করবেন
বর্ণগুলি আপনার বেদে রয়েছে
এমন একটি শব্দও রয়েছে যা আপনি বেশ্যা বলে থাকেন","আপনি যখন ভাইকে চেনেন, আপনি একজন হিন্দু, তখন বিষয়টি শেষ হয়ে গেছে, আপনি এত বড় ভাষা কী দিচ্ছেন, শান্তিপূর্ণভাবে বসুন।"
counterspeech,"@জয়োতি_এ_টায় প্রথম জিনিসটি হ'ল আমরা যখন হিন্দু ছিলাম না এবং অন্যটি ছিলাম না
যদি কোনও হিন্দু না থাকে তবে কী খারাপ
এবং আমরা পতিতা আপনাকে আপনাকে দুঃখিত পতিতা বলা উচিত ছিল না
আপনি যদি পতিতা বলেন তবে আপনি কেমন অনুভব করবেন
বর্ণগুলি আপনার বেদে রয়েছে
এমন একটি শব্দও রয়েছে যা আপনি বেশ্যা বলে থাকেন","এমন একটি সাধারণীকরণ প্ল্যাটফর্মে বেদ এবং পুরাণ সম্পর্কে কথা বলা ঠিক নয় যেখানে সমস্ত ধর্ম এবং শ্রেণীর লোক রয়েছে, সবার পক্ষে বেদকে বিশ্বাস করা বা এটি বিশ্বাস করা ঠিক নয়, এটি বন্ধ করা ঠিক নয়, আরও বেশি লোক আপনার উপরে উঠতে পারে, তাই এখানে এ জাতীয় জিনিস লিখবেন না।"
counterspeech,"এই পতিতা কী কাঁদছে যে হিন্দুরা বাঁচাবে, কতক্ষণ নপুংসকরা হবে","আমরা আপনার অনুভূতিগুলি বুঝতে পারি, তবে আমাদের আমাদের শব্দের নিয়ন্ত্রণ রাখতে হবে, এই সমস্ত জঘন্য জিনিস সহিংসতার রূপ নেয়।"
counterspeech,"এই পতিতা কী কাঁদছে যে হিন্দুরা বাঁচাবে, কতক্ষণ নপুংসকরা হবে","কোনও মানব বা কোনও সম্প্রদায়ের বিরুদ্ধে এই জাতীয় পাবলিক প্ল্যাটফর্মে মন্তব্য করা ঠিক নয়, আপনার অ্যাকাউন্টটি নিষ্ক্রিয় করা যেতে পারে।"
counterspeech,"@কিশানজ্যাঙ্গিদ @রাজেশমাদান ১৩ মানবাধিকার নামে একটি বস্তু চালু করা হয়েছে যা আপনাকে হিন্দু সাধুদের সাহায্য করার জন্য এগিয়ে আসতে লজ্জা বোধ করে। এটিতে কেবল একটি কাজ রয়েছে, যদি কোনও স্ক্র্যাচও নন -হিন্দুতে আসে তবে এই পতিতা কাঁদতে শুরু করে।",আপনি কি এই দেশের পুলিশ এবং সেনাবাহিনীকে মোটেই বিশ্বাস করেন না? আপনার প্রথমে এই বিষয়ে লজ্জা দেওয়া উচিত।
counterspeech,"@কিশানজ্যাঙ্গিদ @রাজেশমাদান ১৩ মানবাধিকার নামে একটি বস্তু চালু করা হয়েছে যা আপনাকে হিন্দু সাধুদের সাহায্য করার জন্য এগিয়ে আসতে লজ্জা বোধ করে। এটিতে কেবল একটি কাজ রয়েছে, যদি কোনও স্ক্র্যাচও নন -হিন্দুতে আসে তবে এই পতিতা কাঁদতে শুরু করে।","আপনি যদি নিজেকে একজন ভারতীয় হিসাবে বিবেচনা করেন তবে আপনি আপনার দেশকে এভাবে অপমান করবেন না, আপনি দেশের আদালতে বিশ্বাস করবেন।"
counterspeech,"#বেঙ্গাল_হিন্দু 💪
হিন্দু ভাইয়েরা বাংলায় প্রতিশোধ নিতে শুরু করেছেন।
এখন দেখুন গণতন্ত্র বিপদে পড়বে
এবং হৃদয়ের লোকেরা বুককে মারধর করে কাঁদতে শুরু করবে।","বাংলায়, সাম্প্রতিক অতীতে বাংলায় হিন্দুদের কী হয়েছিল, God শ্বর যদি মুসলমান বা কারও সাথে এটি না করেন।"
counterspeech,"#বেঙ্গাল_হিন্দু 💪
হিন্দু ভাইয়েরা বাংলায় প্রতিশোধ নিতে শুরু করেছেন।
এখন দেখুন গণতন্ত্র বিপদে পড়বে
এবং হৃদয়ের লোকেরা বুককে মারধর করে কাঁদতে শুরু করবে।","এই জাতীয় মন্তব্য করে, আপনি দাঙ্গা ফিরিয়ে আনার চেষ্টা করছেন, আপনি যারা শান্ত হয়ে পড়েছিলেন তাদের জাগ্রত করতে চান।"
counterspeech,"@থেপুশেন্দ্র_ আজ আমি দেখতে পাচ্ছি যে হিন্দু শৌর্য দিবসের নামে সোশ্যাল মিডিয়া থেকে চলছে। আরও ধর্মনিরপেক্ষ মতামত বছরের পর বছর ধরে
মাটিতে সোশ্যাল মিডিয়ায় লড়াই করুন।
বিনোদনের জগতটি বের করুন
যাদের হীরা বলা হয়, তাদেরকে বাস্তব বিশ্বে ভাদওয়া রেন্ডি বলা হয়।
#শৌরি_ডিভাস",আপনি কোন পৃথিবীতে বাস করেন তা জানেন না! ভাই স্যার ইন্টারনেটকে অপব্যবহারের জন্য আসল বিশ্বকে কল করেন না! আপনি যদি অসাংবিধানিক ঘটনাটিকে সমর্থন না করেন তবে এটি ভাল। যে বুদ্ধি লোকেরা এ থেকে বিরত থাকে তারা এটি সঠিকভাবে করছে।
counterspeech,"@থেপুশেন্দ্র_ আজ আমি দেখতে পাচ্ছি যে হিন্দু শৌর্য দিবসের নামে সোশ্যাল মিডিয়া থেকে চলছে। আরও ধর্মনিরপেক্ষ মতামত বছরের পর বছর ধরে
মাটিতে সোশ্যাল মিডিয়ায় লড়াই করুন।
বিনোদনের জগতটি বের করুন
যাদের হীরা বলা হয়, তাদেরকে বাস্তব বিশ্বে ভাদওয়া রেন্ডি বলা হয়।
#শৌরি_ডিভাস",শৌর্য দিবস হিন্দু ধর্মে আক্রান্ত ব্যক্তিদের জন্য একটি অত্যন্ত বিব্রতকর দিন কারণ তারা তাদের ধর্মকে বিশ্বের সামনে বিলুপ্ত হতে দেখছে। তারা চায় না যে হিন্দু ধর্মের নাম সহিংসতার সাথে সম্পর্কিত হোক।
counterspeech,ক্রিকেটারের পিতা যুবরাজ সিংয়ের বাবা ইয়াগ্রাজ সিং হিন্দু ধর্ম সম্পর্কে একটি ভুল মন্তব্য করেছিলেন এবং বলেছিলেন যে হিন্দুদের মহিলা এটি দেখিয়েছিলেন। এই শুয়োরের আড়াল রাখুন। মাদারফাকার,যুভরাজ সিংয়ের মতো দেশকে এগিয়ে নিয়ে যাওয়া লোকদের বাবার বিরুদ্ধে অভিযোগ করা বন্ধ করুন বা অন্যথায় কেউ আপনার কথা গুরুত্ব সহকারে শুনবে না।
counterspeech,ক্রিকেটারের পিতা যুবরাজ সিংয়ের বাবা ইয়াগ্রাজ সিং হিন্দু ধর্ম সম্পর্কে একটি ভুল মন্তব্য করেছিলেন এবং বলেছিলেন যে হিন্দুদের মহিলা এটি দেখিয়েছিলেন। এই শুয়োরের আড়াল রাখুন। মাদারফাকার,আমি মনে করি না যে হিন্দু ধর্ম এই জাতীয় জিনিস থেকে কোনও কিছুর ক্ষতি করবে।
counterspeech,"বিজেপি কর্মী বুথ পোলিং এজেন্ট এগুলি মানুষের দুর্গ নয়, এখন হিন্দু কোথায়? https://t.co/nkji2g8ytp","আপনার লজ্জা পাওয়া উচিত, আপনি রাজনৈতিক কোণ দিয়ে একটি বড় দুর্ঘটনা ঘোরান! আপনি আরও গালিগালাজ করে ইন্টারনেটে ময়লা ছড়িয়ে দিচ্ছেন।"
counterspeech,"বিজেপি কর্মী বুথ পোলিং এজেন্ট এগুলি মানুষের দুর্গ নয়, এখন হিন্দু কোথায়? https://t.co/nkji2g8ytp",নারীদের সাথে বৈষম্যমূলক সমাজে আপনার বয়সে প্রয়োগ করে আপনি বিষয়টি পরিবর্তন করতে লজ্জা পাচ্ছেন না? আপনি উপরে থেকে মহিলাদের গালি দিচ্ছেন। তোমার লজ্জা পাওয়া উচিত।
counterspeech,"@কাঙ্গানাটিয়াম সত্য। আপনার মতো পতিতা মহিলার অর্থ আপনি কী জানেন? এবং সস্তা নেশা করে, হিন্দুরা সারাদিন মুসলমানদের চালিয়ে যেতে থাকে। এবং আপনার কি হয়","আমাকে জানাবেন না, ভাই, পতিতা কী, আপনি সারাদিন সন্ধান করতে থাকেন, এবং কিছু কাজ আছে, না।"
counterspeech,"@কাঙ্গানাটিয়াম সত্য। আপনার মতো পতিতা মহিলার অর্থ আপনি কী জানেন? এবং সস্তা নেশা করে, হিন্দুরা সারাদিন মুসলমানদের চালিয়ে যেতে থাকে। এবং আপনার কি হয়","আমরা জানি যে অজান্তেই আমরা হিন্দু মুসলিম বিষয়টিকে হালকাভাবে গ্রহণ করি, আমরা জানি না যে ইতিহাস আগে কী ছিল এবং এরপরে কী ঘটতে পারে, কেবল ছোট ঘটনাগুলি বড় রূপ নিতে পারে, তাই আমাদের সতর্ক হওয়া উচিত।"
counterspeech,"@NEREJY85650068 @যাদবাখিলেশ ফিল্ম ইন্ডাস্ট্রি থেকে তিনবার ব্যবসা করার উদ্দেশ্য কী হতে পারে, যাদব জি?

ঠিক আছে, আপনি কমপক্ষে কোটি টাকা দিতে নাচছেন না, ভাল সামাজিক কল্যাণ এবং হিন্দু স্বার্থ সম্পর্কে আপনার সাথে কী করবেন

যাইহোক, আপনি ছেলেরা বিরক্ত, এখনও
          🙏 জাই শ্রী রাম",বলিউড এবং মহিলাদের বিরুদ্ধে ঘৃণ্য বিবৃতিগুলির পরিবর্তে ডেটা ব্যবহার করুন। তারা শিল্প তৈরি করতে কঠোর পরিশ্রম করে। আপনি যদি এটি পছন্দ না করেন তবে এটি দেখতে পাবেন না।
counterspeech,"@NEREJY85650068 @যাদবাখিলেশ ফিল্ম ইন্ডাস্ট্রি থেকে তিনবার ব্যবসা করার উদ্দেশ্য কী হতে পারে, যাদব জি?

ঠিক আছে, আপনি কমপক্ষে কোটি টাকা দিতে নাচছেন না, ভাল সামাজিক কল্যাণ এবং হিন্দু স্বার্থ সম্পর্কে আপনার সাথে কী করবেন

যাইহোক, আপনি ছেলেরা বিরক্ত, এখনও
          🙏 জাই শ্রী রাম",এই দেশটি বলিউডের অনেক পুরষ্কার বিজয়ী এবং ক্লাসিক চলচ্চিত্র পেয়েছে। খারাপ চলচ্চিত্র বা খারাপ অভিনেতার কারণে আপনি পুরো ফিল্ম ব্যবসায় আক্রমণ করতে পারবেন না। এটি অন্যায় এবং আমাদের এ জাতীয় আচরণ করা উচিত নয়।
counterspeech,"এই লোকেরা পতিতাদের জন্য কান্নাকাটি করে, ভারতীয়রা কতটা বোকা বিবেচনা করে এবং বিশেষত হিন্দুরা, এই লোকেরা প্রকাশ্যে বোকা এবং হিন্দুরা তাদের কথায় আসে https://t.co/igefsncj5i",মানুষকে ডেকে আনা এবং তারপরে বিদ্বেষ ছড়িয়ে দিতে এবং সহিংসতার প্রচার করতে আমি বিভ্রান্ত হয়ে পড়েছিলাম। এই পোস্টটি কীভাবে আপনার সম্পর্কে নয় স্যার?
counterspeech,"এই লোকেরা পতিতাদের জন্য কান্নাকাটি করে, ভারতীয়রা কতটা বোকা বিবেচনা করে এবং বিশেষত হিন্দুরা, এই লোকেরা প্রকাশ্যে বোকা এবং হিন্দুরা তাদের কথায় আসে https://t.co/igefsncj5i","স্যার, এই জাতীয় পোস্টগুলি সহিংসতা ট্রিগার করে এবং সমস্যা সৃষ্টি করে। যদি আমরা সম্প্রদায়ের মধ্যে এই ঘৃণা হ্রাস করা শুরু না করি তবে আমাদের প্রচুর রিঙ্কু থাকবে। অন্যথায়, তারা বা আমরা থাকব এবং আমরা এইভাবে অনেক ভাইকে হারাব।"
counterspeech,@Dchaurasia2312 প্রেম জিহাদ হিন্দু পতিতা চৌরাসিয়া করেছিলেন,আপনি কোথায় এমন একটি ভাষা গ্রহণ করতে শিখেছেন যা মহিলাদের প্রতি পড়েছিল? আপনি কেন নিজের এবং নিজের চরিত্রের উপর কাদা উড়তে চান?
counterspeech,@Dchaurasia2312 প্রেম জিহাদ হিন্দু পতিতা চৌরাসিয়া করেছিলেন,"আমি মিডিয়া দ্বারা উল্লিখিত সমস্ত বিষয়কে ঘৃণা করি এবং এই দেশটি ব্যয় করতে থাকি, আমাদের শত্রুরাও চায় এবং আপনিও চান।"
counterspeech,"পশ্চিমবঙ্গ https://t.co/52kg8kkkve এর মুসলিম টেকওভার
আমরা মান্ডি মিডিয়া এবং মন্ডি মিডিয়া এবং বোন -ইন -লু -এর লাউয়ের ফাঁদে মারা যাচ্ছি।",মিডিয়াতে লোকদের দিকে তাকিয়ে আমি বলতে পারি যে মিডিয়া লোকেরা তাদের পেশায় খুব কঠোর পরিশ্রম করে। আমার এবং তাদের উভয়ের পক্ষে অবমাননাকর সুরে তাদের সম্পর্কে কথা বলা হতাশাব্যঞ্জক। আমাদের তাদের প্রতি সম্মানিত ও কৃতজ্ঞ হওয়া উচিত।
counterspeech,"পশ্চিমবঙ্গ https://t.co/52kg8kkkve এর মুসলিম টেকওভার
আমরা মান্ডি মিডিয়া এবং মন্ডি মিডিয়া এবং বোন -ইন -লু -এর লাউয়ের ফাঁদে মারা যাচ্ছি।","আপনি যদি এই প্ল্যাটফর্মগুলিতে অবমাননাকর বা নোংরা মন্তব্য ব্যবহার করেন তবে আপনার অ্যাকাউন্ট নিষিদ্ধ হতে পারে। আপনি লেখা শুরু করার আগে, আপনি কী বলতে চান তা বিবেচনা করার জন্য দয়া করে কিছুটা সময় নিন।"
counterspeech,এই হয়রানির জন্য সাইফাইতে একটি পতিতা উত্সব ছিল,"হিন্দু ধর্ম দেবদেবীদের শ্রদ্ধা ও প্রার্থনা প্রচার করে। আমরা যদি নারী ও মহিলাদের সম্মান না করি তবে আমরা আমাদের দেবদেবীদের এবং সংস্কৃতিগুলিকেও অসম্মান করছি। অতএব, আমরা যদি অন্যরা আমাদের সংস্কৃতিগুলিকে সম্মান করতে চাই তবে আমাদের তাদের সম্মান করা শুরু করা উচিত।"
counterspeech,এই হয়রানির জন্য সাইফাইতে একটি পতিতা উত্সব ছিল,আপনি কেবল এ জাতীয় বাজে কথা লিখে আপনার সম্মানটি ধ্বংস করছেন। আপনি সমাজে শ্রদ্ধা পেতে সহায়তা পাবেন না।
counterspeech,"@সোয়াতান্ট্রবজেপি @জেপেনাদদা
#ডোগালা মিডিয়া","এই মিডিয়াটি ভাইকে বিক্রি করা হয়েছে, কেবল অপব্যয়ী সংবাদ ছড়িয়ে দেওয়ার জন্য কাজ করে, আমি মনে করি অর্ধেক সহিংসতা এবং এই জাতীয় সংবাদ দেখিয়ে মিডিয়াতে লড়াই করা।"
counterspeech,"@সোয়াতান্ট্রবজেপি @জেপেনাদদা
#ডোগালা মিডিয়া","হ্যাঁ, আপনি হিন্দুদের জন্য কাঁদতে পারেন, আপনি কেকের উপর বসে আছেন।"
counterspeech,"""নোংরা অনুনাসিক"" এর এই কুকুরগুলি দেখুন,
#খালিস্তানি ট্রেন্ড, #লোল

আসুন, তাদের ""পাকিস্তানি বর্ণ"" এ,
কৃষকদের খালিস্তানি বলে ডাকছে,
এই ""পোষা কুকুর"" পতিতা একটি শিশু হওয়ার প্রমাণ দেখায়,

কেবল শিখ নয়, মুসলমানরাও এই আন্দোলনে হিন্দু কৃষকও রয়েছেন,

#আইমুইথফর্মারস","এই লড়াইটি কেবল দেশের কৃষকদের সাথেই রয়েছে, এতে কোনও হিন্দু নেই, সকলেই কেবল কৃষক এবং আমরা সকলেই তাদের সাথে আছি।"
counterspeech,"""নোংরা অনুনাসিক"" এর এই কুকুরগুলি দেখুন,
#খালিস্তানি ট্রেন্ড, #লোল

আসুন, তাদের ""পাকিস্তানি বর্ণ"" এ,
কৃষকদের খালিস্তানি বলে ডাকছে,
এই ""পোষা কুকুর"" পতিতা একটি শিশু হওয়ার প্রমাণ দেখায়,

কেবল শিখ নয়, মুসলমানরাও এই আন্দোলনে হিন্দু কৃষকও রয়েছেন,

#আইমুইথফর্মারস","কৃষকদের মধ্যে ইতিমধ্যে উত্তেজনা রয়েছে, আপনি এটিকে আরও উস্কে দিচ্ছেন, দয়া করে এই পোস্টগুলি মুছুন অন্যথায় এই কৃষক আন্দোলনটি সহিংসতার রূপও নিতে পারে।"
counterspeech,"যদি এটি মুললেটকে নিয়ে বিচার হয়, তবে কতজন হিন্দু নেতা কেঁদেছিলেন, তারা তাদের ধর্মকে রাজনৈতিকভাবে ভুলে গেছেন। আমরা সকলেই বাংলার হিন্দুদের পদগুলি দেখছি, আমরা সকলেই কেবল পোস্টগুলি ভাগ করে ভাগ করে নিয়েছি।","ভাই, এই জিনিসটি ঠিক, রাজনীতির ক্ষেত্রে নেতারা ধর্মকে ভুলে যান, তবে ধর্মের নামে ভোট নিতে ভুলবেন না।"
counterspeech,"যদি এটি মুললেটকে নিয়ে বিচার হয়, তবে কতজন হিন্দু নেতা কেঁদেছিলেন, তারা তাদের ধর্মকে রাজনৈতিকভাবে ভুলে গেছেন। আমরা সকলেই বাংলার হিন্দুদের পদগুলি দেখছি, আমরা সকলেই কেবল পোস্টগুলি ভাগ করে ভাগ করে নিয়েছি।","উত্সাহিত করবেন না, ভাই, আমরা সকলেই আপনার সাথে আছি, এই নির্যাতন বেশি দিন স্থায়ী হবে না, আমাদের বিএস ইউনাইটেডে বাস করা দরকার এবং আমরা হিন্দুরা খুব ভাল কাজ করি।"
counterspeech,"@খানুমারফা আজও ঘুমাবে না। এবং কাঁদছে রেন্ডিকে, এটি মোদী এবং যোগী জি'র পক্ষে কিছু যায় আসে না। যদি আরও সমস্যা হয়, তবে চলে যান, বাংলাদেশকে ভারত থেকে পৃথক করে পাকিস্তান ধর্মের নামে তৈরি করা হয়।
#Barat_menge_hindu_arashtra","স্যার, ভারত একটি ধর্মনিরপেক্ষ দেশ। আমাদের অন্যান্য ধর্মকে সম্মান করা উচিত এবং তাদের স্বাগত জানানো উচিত। অন্যথায় আমরা ভারতের সংবিধান এবং বিশ্বাসকে সম্মান করছি না।"
counterspeech,"@খানুমারফা আজও ঘুমাবে না। এবং কাঁদছে রেন্ডিকে, এটি মোদী এবং যোগী জি'র পক্ষে কিছু যায় আসে না। যদি আরও সমস্যা হয়, তবে চলে যান, বাংলাদেশকে ভারত থেকে পৃথক করে পাকিস্তান ধর্মের নামে তৈরি করা হয়।
#Barat_menge_hindu_arashtra","স্যার, যদি আমাদের ভারত ত্যাগ করতে বলা হয়, তবে আমরা যদি একমত না হয় যে এটি একটি ধর্মনিরপেক্ষ দেশ, তবে কী হবে? আপনি কি তখন যাবেন? সংবিধানের বিরুদ্ধে বিশ্বাসের কারণে লোকদের তাদের দেশ ছেড়ে চলে যেতে বলা হৃদয় বিদারক।"
counterspeech,@আশুতোষ 83 বি মনের মতো তাই -কলুষিত ধর্মনিরপেক্ষ দেখতে আপনার মতো। এজন্য আজ আপনি ছেলেরা কাঁদতে শুরু করেছেন,আপনি যদি আপনার মতো নোংরা রাস্তার ভাষা ফিরিয়ে দিতে পেরে খুশি হন তবে দেশটি ভুল পথে চলেছে।
counterspeech,@আশুতোষ 83 বি মনের মতো তাই -কলুষিত ধর্মনিরপেক্ষ দেখতে আপনার মতো। এজন্য আজ আপনি ছেলেরা কাঁদতে শুরু করেছেন,"ধর্মের সাথে কিছুই করার নেই, আমার বন্ধু! সবাই রাজনীতিতে ভোট ব্যাংকের অংশ। আপনার প্রিয়জনের প্রতি রাগ করবেন না, আপনি যদি রাগ করতে চান তবে তা সরকারের উপর করুন।"
counterspeech,সরকার এই ওয়েব সিরিজের বাচ্চাদের তাদের নিয়ন্ত্রণেও নিয়ে যাবে বা অন্যথায় তারা নেটফিক্সের মতো হিন্দু ধর্মকে নেটফিক্সের মতো অপমান করতে থাকবে এবং কখনও কখনও মনস্তাত্ত্বিক হিন্দু এই ভাদকে বিশ্ব থেকে মুক্ত করবে। https://t.co/k6qiahumffx,"নেটফ্লিক্স একটি পাবলিক প্ল্যাটফর্ম যেখানে প্রতিটি ধরণের সামগ্রী পাওয়া যায়, এটি আপনার উপর যা আপনি দেখেন এবং গল্পগুলি প্রভাবিত হয়, তাই দয়া করে এখানে এই জাতীয় জিনিসগুলি লিখবেন না।"
counterspeech,সরকার এই ওয়েব সিরিজের বাচ্চাদের তাদের নিয়ন্ত্রণেও নিয়ে যাবে বা অন্যথায় তারা নেটফিক্সের মতো হিন্দু ধর্মকে নেটফিক্সের মতো অপমান করতে থাকবে এবং কখনও কখনও মনস্তাত্ত্বিক হিন্দু এই ভাদকে বিশ্ব থেকে মুক্ত করবে। https://t.co/k6qiahumffx,"এটি পোস্ট করে, আপনি অনেক প্রতিভাবান পরিচালক এবং অভিনেতাদের অপমান করছেন, তারা দিনরাত কঠোর পরিশ্রম করে এবং আমাদের এ জাতীয় বিষয়বস্তু দেয় এবং আমরা তাদের উপর আঙুল তুলছি।"
counterspeech,"আমি সিস্টার -ইন -লাউকে একটি দুশ্চরিত্রা বলব, তার বাবা লিখেছেন এবং এই দিনটি দেখার জন্য তৈরি করেছেন, কতজন হিন্দু মেয়েরা এই কারণে জীবনকে নষ্ট করে দিত, https://t.co/nvom2ahkf1","আপনি কিছু বলুন, এটি আপনার উপর থাকবে। মহিলাদের সাথে ইতিমধ্যে এই দেশে বৈষম্য রয়েছে এবং আপনি এখানে আরও নোংরা ভাষা ব্যবহার করছেন।"
counterspeech,"আমি সিস্টার -ইন -লাউকে একটি দুশ্চরিত্রা বলব, তার বাবা লিখেছেন এবং এই দিনটি দেখার জন্য তৈরি করেছেন, কতজন হিন্দু মেয়েরা এই কারণে জীবনকে নষ্ট করে দিত, https://t.co/nvom2ahkf1","আপনার বাড়িতে এই জাতীয় আচরণ দেখানো, তারপরে যখন খুঁটি থাকে তখন আবার মজা হবে।"
counterspeech,"@Theepak2020in @sartheofdeapak তাই মোদী সেই লাঠিটি চিৎকার করুন
বাংলার হিন্দুরা চুড়ি পরা, তাদের ভাইদের মরতে থাকে
র্যান্ডি কান্নার 65 %তারপর এই পরিস্থিতি
পরের বার এটি কারও সাথে আবেদন করতে আসবে না","আপনি কি করার পরামর্শ দিচ্ছেন? মনে রাখবেন, আপনি যদি প্রকাশ্যে সহিংসতা সমর্থন করেন তবে আপনি একটি কেস হতে পারেন।"
counterspeech,"@Theepak2020in @sartheofdeapak তাই মোদী সেই লাঠিটি চিৎকার করুন
বাংলার হিন্দুরা চুড়ি পরা, তাদের ভাইদের মরতে থাকে
র্যান্ডি কান্নার 65 %তারপর এই পরিস্থিতি
পরের বার এটি কারও সাথে আবেদন করতে আসবে না","যদি সহিংসতা কোথাও ঘটছে, তবে প্রথম কাজটি হ'ল সহিংসতা থামানো এবং এটি শেষ করা। তবে সম্ভবত আপনি বিভিন্ন ধরণের সহিংসতার সমর্থনে রয়েছেন।"
counterspeech,"হিন্দুরা কারা কান্নাকাটি করছে, হিন্দুরা মারা যাচ্ছে, এখানে আপনার কাটাতে হত্যা করার জন্য ১০০ কোটি টাকা থাকা উচিত, যারা শান্তিতে বাস করে, তাদের পরিষ্কার করে দাও, কারণ বাকী গাজরগুলি মূলা বোঝার জন্য বোঝা যায়, কারণ সমস্ত সরকার জনসাধারণের ছেলের সামনে তাদের নিজস্ব পায়। তবে আপনি ছেলেরা কেবল মুরগির মতো উড়িয়ে দেবেন","বাড়িতে বসে সাহেব অর্ডার দিচ্ছেন, বাহ! আমাদের সাথে কিছু করবেন না, আপনাকে হত্যা ও হত্যার স্বপ্ন রাখুন।"
counterspeech,"হিন্দুরা কারা কান্নাকাটি করছে, হিন্দুরা মারা যাচ্ছে, এখানে আপনার কাটাতে হত্যা করার জন্য ১০০ কোটি টাকা থাকা উচিত, যারা শান্তিতে বাস করে, তাদের পরিষ্কার করে দাও, কারণ বাকী গাজরগুলি মূলা বোঝার জন্য বোঝা যায়, কারণ সমস্ত সরকার জনসাধারণের ছেলের সামনে তাদের নিজস্ব পায়। তবে আপনি ছেলেরা কেবল মুরগির মতো উড়িয়ে দেবেন","আপনি কি মনে করেন দেশ আপনাকে রক্ষা করতে পারে না? দেশকে অপমান করা বন্ধ করুন, উন্নতি করুন। যদি আপনাকে রক্ষা করতে হয় তবে সেনাবাহিনীতে ভর্তি হন এবং মানুষকে এই পদ্ধতিতে সহায়তা করুন। এ জাতীয় বাতাসে কথা বলা বন্ধ করুন।"
counterspeech,"যে মিডিয়া হঠরাসে কাঁদছে তারা বাংলায় নিখোঁজ রয়েছে, এটি ভারতীয় মিডিয়া হাউসের ছদ্মবেশী চরিত্র, যখন হিন্দুরা মারা যায়, হিন্দুদের আজ তাদের বাগদান করতে হবে, তারপরে ভারী প্রতিবেদন করা
@অঞ্জানাওমকাশ্যপ
@চিটরাম জি হাই বাঁধ আপনি বেঙ্গল গিয়েছেন
@ndtv
@অ্যাবপিনিউজ",আপনি যদি আপনার দিকে নজর রাখেন তবে আপনি জানতে পারবেন যে প্রত্যেকে এটির নিন্দা করেছে। আপনি যদি অপব্যবহার না করেন তবে ভাল হবে।
counterspeech,"যে মিডিয়া হঠরাসে কাঁদছে তারা বাংলায় নিখোঁজ রয়েছে, এটি ভারতীয় মিডিয়া হাউসের ছদ্মবেশী চরিত্র, যখন হিন্দুরা মারা যায়, হিন্দুদের আজ তাদের বাগদান করতে হবে, তারপরে ভারী প্রতিবেদন করা
@অঞ্জানাওমকাশ্যপ
@চিটরাম জি হাই বাঁধ আপনি বেঙ্গল গিয়েছেন
@ndtv
@অ্যাবপিনিউজ","মানুষকে গালাগালি করবেন না! আমিও মাঝে মাঝে মিডিয়াতে খুব রেগে যাই, তবে আপনি যদি এ জাতীয় গালিগালাজ করেন তবে কোনও লাভ হবে না। যদি মিডিয়াতে সমস্ত সাধারণ ভাষা ফিরে আসে, তবে তাদের আলাপ আরও পৌঁছে যায়।"
counterspeech,"শ্রীলঙ্কা গরু জবাই ও গরুর মাংসের উপর সম্পূর্ণ নিষেধাজ্ঞা আরোপ করেছে ...
কল্পনা করুন যদি ভারতে এটি ঘটে থাকে তবে দেশে কী ধরণের প্রজাতি কাঁদবে ..
#Barat_menge_hindu_arashtra","আমি হিন্দু। তবে হিন্দু অন্য ধর্মগুলিকে ঘৃণা করে না, তবে স্বাগত জানায়। ভারতীয়দের ক্ষেত্রেও একই কথা বলা হয়। আমাদের ঘৃণা করা উচিত নয়, অন্যথায় আমাদের বেঁচে থাকার নিরাপদ ভারত থাকবে না।"
