prefix,input_text,target_text
counterspeech,पहले तो मर्द थे बॉलीवुड में हराम की औलाद और रंडी की औलाद जिन्होंने हमारे हिंदू सनातन धर्म का बहुत मजाक उड़ाया है अब तो औरतें भी आ गई है बॉलीवुड में छिनाल रंडियां यह रंडी पैसे कमाने के लिए कुछ भी कर सकती है एकता कपूर रंडी अनुष्का शर्मा रंडी स्वरा भास्कर रंडियों की रंडी,किसी को धमकाना और परेशान करना उन्हें अकल्पनीय तरीके से चोट पहुंचा सकता है। इससे समाज में विद्वेष पैदा हो सकता है..
counterspeech,पहले तो मर्द थे बॉलीवुड में हराम की औलाद और रंडी की औलाद जिन्होंने हमारे हिंदू सनातन धर्म का बहुत मजाक उड़ाया है अब तो औरतें भी आ गई है बॉलीवुड में छिनाल रंडियां यह रंडी पैसे कमाने के लिए कुछ भी कर सकती है एकता कपूर रंडी अनुष्का शर्मा रंडी स्वरा भास्कर रंडियों की रंडी,आपकी भाषा समाज में धार्मिक घृणा और हिंसा को भड़का सकती है |
counterspeech,"<user> <user> कसला हक्क? चार लग्न, पंचवीस लेकरं? चोरी, राष्ट्रदोही कारवाया, रस्त्यावर नमाज, हिंदु विरोधी फतवा, हलाला, लव जिहाद, ड्रग स्मगलिंग, रंडीबाजी, आणि पाकिस्तान प्रेम? कधी सुधारणार?",मुसलमानों के खिलाफ आपके दावे पूरी तरह सच नहीं हैं। कृपया झूठे आरोप लगाने से पहले तथ्यों का उपयोग करें।
counterspeech,"<user> <user> कसला हक्क? चार लग्न, पंचवीस लेकरं? चोरी, राष्ट्रदोही कारवाया, रस्त्यावर नमाज, हिंदु विरोधी फतवा, हलाला, लव जिहाद, ड्रग स्मगलिंग, रंडीबाजी, आणि पाकिस्तान प्रेम? कधी सुधारणार?",मेरा मानना ​​है कि मुस्लिम प्रथाओं में कुछ ऐसे पहलू हैं जिन्हें उदार बनाने की आवश्यकता है लेकिन आपके शब्द नफरत और धार्मिक भेदभाव का कारण बन सकते हैं।
counterspeech,"<user> <user> कसला हक्क? चार लग्न, पंचवीस लेकरं? चोरी, राष्ट्रदोही कारवाया, रस्त्यावर नमाज, हिंदु विरोधी फतवा, हलाला, लव जिहाद, ड्रग स्मगलिंग, रंडीबाजी, आणि पाकिस्तान प्रेम? कधी सुधारणार?",सभी विषय बहुत गंभीर है तथा दुसरो के विचारधारा को अग्रेसित करने के लिए भी पर्याप्त है। अर्थार्थ इनको सही से दिखाना जरुरी है जो की इस पोस्ट में नहीं है।
counterspeech,"<user> <user> कसला हक्क? चार लग्न, पंचवीस लेकरं? चोरी, राष्ट्रदोही कारवाया, रस्त्यावर नमाज, हिंदु विरोधी फतवा, हलाला, लव जिहाद, ड्रग स्मगलिंग, रंडीबाजी, आणि पाकिस्तान प्रेम? कधी सुधारणार?",आपके विषय विचार करने लायक है इसमें मेरी सहमति भी है पर गालिया उचित नहीं है।
counterspeech,<user> <user> हिंदू एकता इस नाम से आईडी बना कर तुझे लगता है कि तू बहुत बड़ा हिंदू एकता वाला बन गया अबे रंडी खाने की औलाद 90 परसेंट वहां पर हिंदू बैठे हैं,एकता की बात करना सदैव ही अच्छा और सही निर्णय है इसको गालियों से अपमानित न करे।
counterspeech,<user> <user> हिंदू एकता इस नाम से आईडी बना कर तुझे लगता है कि तू बहुत बड़ा हिंदू एकता वाला बन गया अबे रंडी खाने की औलाद 90 परसेंट वहां पर हिंदू बैठे हैं,९० पर्सेंट हिन्दू है अच्छी बात है वह भी हिन्दू एकता की ही बात कर रहे है क्यों बेवजह अपने आप को परेशान कर रहे हो।
counterspeech,<user> <user> हिंदू एकता इस नाम से आईडी बना कर तुझे लगता है कि तू बहुत बड़ा हिंदू एकता वाला बन गया अबे रंडी खाने की औलाद 90 परसेंट वहां पर हिंदू बैठे हैं,बिना किसी कारण के किसी व्यक्ति की निराधार आलोचना न करें।
counterspeech,<user> <user> हिंदू एकता इस नाम से आईडी बना कर तुझे लगता है कि तू बहुत बड़ा हिंदू एकता वाला बन गया अबे रंडी खाने की औलाद 90 परसेंट वहां पर हिंदू बैठे हैं,आपके शब्द धार्मिक समूहों के बीच घृणा पैदा कर सकते हैं।
counterspeech,<user> पूरे भारत देश में हो रहे साधु हत्याकांड पर चुप हो जाने वाले बिकाऊ मीडिया और राजनेता आज नशेड़ियों के लिए संसद से लेकर रास्ते पर रंडी विलाप करने में व्यस्त हैं #पालघर_साधुओं_को_इंसाफ_कब                   पूछता है  #हिन्दू_युवा_संगठन_भारत <url>,अगर आपको लगता है की भेद भाओ ही हुआ है तो आप उसे बिना अपशब्द इस्तेमाल किए भी कह सकते है ।
counterspeech,<user> पूरे भारत देश में हो रहे साधु हत्याकांड पर चुप हो जाने वाले बिकाऊ मीडिया और राजनेता आज नशेड़ियों के लिए संसद से लेकर रास्ते पर रंडी विलाप करने में व्यस्त हैं #पालघर_साधुओं_को_इंसाफ_कब                   पूछता है  #हिन्दू_युवा_संगठन_भारत <url>,वजह चाहे जो भी हो हमें अपने राजनेताओ के लिए ऐसे अपशब्द इस्तेमाल नहीं करना चाहिए ।
counterspeech,<user> पूरे भारत देश में हो रहे साधु हत्याकांड पर चुप हो जाने वाले बिकाऊ मीडिया और राजनेता आज नशेड़ियों के लिए संसद से लेकर रास्ते पर रंडी विलाप करने में व्यस्त हैं #पालघर_साधुओं_को_इंसाफ_कब                   पूछता है  #हिन्दू_युवा_संगठन_भारत <url>,इन्साफ पाने के लिए दुसरो को गाली देना अनुचित है।  इससे इन्साफ तो नहीं मिलेगा लेकिन शांति भंग हो जाएगी।
counterspeech,<user> पूरे भारत देश में हो रहे साधु हत्याकांड पर चुप हो जाने वाले बिकाऊ मीडिया और राजनेता आज नशेड़ियों के लिए संसद से लेकर रास्ते पर रंडी विलाप करने में व्यस्त हैं #पालघर_साधुओं_को_इंसाफ_कब                   पूछता है  #हिन्दू_युवा_संगठन_भारत <url>,किसी के विलाप को गलियों में पिरोना आपकी अनुचित सोच को दर्शाता है।
counterspeech,<user> रंडी अलका लांबा झूठ क्यों छुपा रही है तू निश्चित ही किसी कटुवा मुला की औलाद है अपनी मां से पूछ अपने आप को हिंदू कहना बंद कर दे और मैं खुले कहता हूं कभी गलती से भी  सामने आ गई तो वही वही पीटूंगा।,अगर कोई कुछ छुपा रहा है तो उसका मतलब यही नहीं की वह मुस्लिम है। मुस्लिम लोगो के प्रति इतनी नकारात्मक सोच सही नहीं है। इससे हिन्दू-मुस्लिम के मामले ताजा होंगे।
counterspeech,<user> रंडी अलका लांबा झूठ क्यों छुपा रही है तू निश्चित ही किसी कटुवा मुला की औलाद है अपनी मां से पूछ अपने आप को हिंदू कहना बंद कर दे और मैं खुले कहता हूं कभी गलती से भी  सामने आ गई तो वही वही पीटूंगा।,सामने आ गई तो वही पीटूंगा भाव से पता लगता है की आप भी बस कहने के लिए हिन्दू हो असल में हिन्दू धर्म को मानते नहीं हो।
counterspeech,रंडी की पैदाइश दोनों के दोनों फर्जी हिंदू हैं साले <url>,अगर कोई पुत्र गलत काम कर रहा है तो माँ को दोष ना दो। आप भी गाली दे रहे हो आपको भी समझना चाहिए।
counterspeech,रंडी की पैदाइश दोनों के दोनों फर्जी हिंदू हैं साले <url>,"फर-- हिंदू, हिन्दू हो के हिंदुत्व को गाली देना दर्शा रहा है।"
counterspeech,"ईसाइयों के नववर्ष पर सनातन वैदिक धर्म वालो की तरफ से ""बेवड़ेबाज़, रंडीबाज, धर्मांतरण वालो,"" को हमारा राम राम 🙏🙏  #हिन्दू_हिंदी_हिंदुस्तान",आप एक धर्म के खिलाफ नफरत का समर्थन कर रहे हैं। तुम एक कट्टर हो।
counterspeech,"ईसाइयों के नववर्ष पर सनातन वैदिक धर्म वालो की तरफ से ""बेवड़ेबाज़, रंडीबाज, धर्मांतरण वालो,"" को हमारा राम राम 🙏🙏  #हिन्दू_हिंदी_हिंदुस्तान",हिंदू धर्म दूसरे धर्मों को दबाने में विश्वास नहीं करता है। आप भारत की संस्कृति के सच्चे प्रतिनिधि नहीं हैं।
counterspeech,"ईसाइयों के नववर्ष पर सनातन वैदिक धर्म वालो की तरफ से ""बेवड़ेबाज़, रंडीबाज, धर्मांतरण वालो,"" को हमारा राम राम 🙏🙏  #हिन्दू_हिंदी_हिंदुस्तान","ईसाई को बे---ज़, रं---ज, धर्मांतरण वाले शब्दों से अंकितक करना अपने धर्म को गिरना भी है।"
counterspeech,"ईसाइयों के नववर्ष पर सनातन वैदिक धर्म वालो की तरफ से ""बेवड़ेबाज़, रंडीबाज, धर्मांतरण वालो,"" को हमारा राम राम 🙏🙏  #हिन्दू_हिंदी_हिंदुस्तान",आपका नव-वर्ष बोलना का तरीका उचित नहीं है याद रखिये हिन्दू धर्म के अनुसार भी नव-वर्ष आता है तब आपको भी ऐसे शब्दों का सामना करना पड़ सकता है। अर्थार्थ जो शब्द आप नहीं सुन सकते दुसरो को भी मत बोलिये।
counterspeech,"सड़क पे रोते बिलखते लोगों का मुद्दा जनता के दिमाग़ में न पहुँचे, इसलिए रंडी मिडिया टॉनिक (हिन्दू-मुस्लिम) देने लगी..!!😡 #मीडिया_वायरस",मै आपकी नाराज़गी समझता हूँ परन्तु अपना विरोध जताने के और तरीके भी हैं। मीडिया को गाली देने से कुछ नहीं होगा।
counterspeech,"सड़क पे रोते बिलखते लोगों का मुद्दा जनता के दिमाग़ में न पहुँचे, इसलिए रंडी मिडिया टॉनिक (हिन्दू-मुस्लिम) देने लगी..!!😡 #मीडिया_वायरस",मै आपसे अनुरोध करता हूँ की कृपया अपने कमैंट्स मै मर्यादा बनाये रखें।
counterspeech,"सड़क पे रोते बिलखते लोगों का मुद्दा जनता के दिमाग़ में न पहुँचे, इसलिए रंडी मिडिया टॉनिक (हिन्दू-मुस्लिम) देने लगी..!!😡 #मीडिया_वायरस",मैं मानता हूं कि मीडिया पक्षपाती है लेकिन इसे व्यक्त करने के लिए अभद्र भाषा का प्रयोग न करें।
counterspeech,"सड़क पे रोते बिलखते लोगों का मुद्दा जनता के दिमाग़ में न पहुँचे, इसलिए रंडी मिडिया टॉनिक (हिन्दू-मुस्लिम) देने लगी..!!😡 #मीडिया_वायरस",मीडिया का अपमान न करें जो लोकतंत्र की नींव में से एक है।
counterspeech,जय श्री राम🚩🇮🇳💪💪 कुछ लड़कियां ही रैंडी  हिंदू होकर भी हिंदुओं को बदनाम कर रही है रंडी जो बदनाम कर रही है हिंदुओं को जिसका तो आज साथ दे रही हो ना वही आदमी 1 दिन तुम्हारा बलात्कार करेगा मैं हिंदू हूं हिंदू की बात करेंगे जिसको हिंदू होना गर्व है वही जय श्री राम बोलेगा ईडियट🚩💪,धर्म में भरोसा रखना अच्छा है पर अन्धविश्वास नहीं। अर्थार्थ दूसरे धर्म के लोग भी अच्छे होते है।
counterspeech,जय श्री राम🚩🇮🇳💪💪 कुछ लड़कियां ही रैंडी  हिंदू होकर भी हिंदुओं को बदनाम कर रही है रंडी जो बदनाम कर रही है हिंदुओं को जिसका तो आज साथ दे रही हो ना वही आदमी 1 दिन तुम्हारा बलात्कार करेगा मैं हिंदू हूं हिंदू की बात करेंगे जिसको हिंदू होना गर्व है वही जय श्री राम बोलेगा ईडियट🚩💪,बला-- एक प्रकार का य-न हमला है जिसमें आमतौर पर सहमति के बिना सं--ग शामिल होता है। कृपया ऐसे गतिविधियों को बातचीत में सम्मिलित न करे।
counterspeech,"मुस्लिम,जमात,मस्जिद फिलहाल इनके बिना न्यूज़ चलाकर देख लो चकलाघर के दलालो  अगर तुम्हारी हालात बूढ़ी रंडी से बदतर ना हो जाये तो कहना😌",आप मीडिया को दबाने की कोशिश कर रहे हैं।  यह लोकतंत्र के स्तंभों में से एक है।
counterspeech,"मुस्लिम,जमात,मस्जिद फिलहाल इनके बिना न्यूज़ चलाकर देख लो चकलाघर के दलालो  अगर तुम्हारी हालात बूढ़ी रंडी से बदतर ना हो जाये तो कहना😌",आप नए रिपोर्टर के प्रति घृणा से भरे हुए हैं।  आप एक धर्म के पक्षपाती हैं।
counterspeech,"मुस्लिम,जमात,मस्जिद फिलहाल इनके बिना न्यूज़ चलाकर देख लो चकलाघर के दलालो  अगर तुम्हारी हालात बूढ़ी रंडी से बदतर ना हो जाये तो कहना😌",समाचार से आपकी निराशा के लिए मुझे खेद है लेकिन कहानी में मुस्लिम कोण जोड़ने का कोई मतलब नहीं है। मैं आपसे अनुरोध करता हूं कि इस तरह की गतिविधियों में भाग लेने से परहेज करें।
counterspeech,"मुस्लिम,जमात,मस्जिद फिलहाल इनके बिना न्यूज़ चलाकर देख लो चकलाघर के दलालो  अगर तुम्हारी हालात बूढ़ी रंडी से बदतर ना हो जाये तो कहना😌",कृपया ऐसे आरोप लगाने से बचें जिससे लोगों की धार्मिक भावनाओं को गहरा ठेस पहुंचे।
counterspeech,<user> कभी तुमने अपने बाप मोदी या आरएसएस बजरंग दल हिंदू युवा वाहिनी करणी सेना बजरंग दल ऐसे तमाम आतंकवादी संगठन है कभी इनके खिलाफ कभी तुम ने ट्वीट किया रंडी की औलाद चौरसिया <url>,आपकी बात सही है की कुछ हिन्दू संगठन भी दगाई गतिविधिया करते है पर उन पर खिलाफ काम करवाई होती है।
counterspeech,<user> कभी तुमने अपने बाप मोदी या आरएसएस बजरंग दल हिंदू युवा वाहिनी करणी सेना बजरंग दल ऐसे तमाम आतंकवादी संगठन है कभी इनके खिलाफ कभी तुम ने ट्वीट किया रंडी की औलाद चौरसिया <url>,रं-- की औलाद चौ----- उचित शब्द नहीं है गुस्सा दिखाने के लिए।
counterspeech,<user> तू रंडी चोर आचार्य कहने लायक ही नहीं है गांधी परिवार का तलवे चाटते चाटते तू ही नीचे चला गया कि  जो लोग योग कर रहे हैं वह भी तुझे नौटंकी लगती है किसलिए हिंदू धर्म को बदनाम कर रहा है इस्लाम अंगीकार कर ले भाई मौलाना चार्य,हर बार धर्म का जाप करते हो पर धर्म क्या कहता हे को नहीं मानते हो आप निश्चय कीजिये आप क्या है।
counterspeech,<user> तू रंडी चोर आचार्य कहने लायक ही नहीं है गांधी परिवार का तलवे चाटते चाटते तू ही नीचे चला गया कि  जो लोग योग कर रहे हैं वह भी तुझे नौटंकी लगती है किसलिए हिंदू धर्म को बदनाम कर रहा है इस्लाम अंगीकार कर ले भाई मौलाना चार्य,किसी से नाखुश है तो उचित कदम से सही किजिये ना की गलियों और आरोपों की बौछार।
counterspeech,<user> तू रंडी चोर आचार्य कहने लायक ही नहीं है गांधी परिवार का तलवे चाटते चाटते तू ही नीचे चला गया कि  जो लोग योग कर रहे हैं वह भी तुझे नौटंकी लगती है किसलिए हिंदू धर्म को बदनाम कर रहा है इस्लाम अंगीकार कर ले भाई मौलाना चार्य,किसी भी व्यक्ति के लिए ऐसे शब्दों इस्तेमाल करना सही नहीं है ।
counterspeech,<user> तू रंडी चोर आचार्य कहने लायक ही नहीं है गांधी परिवार का तलवे चाटते चाटते तू ही नीचे चला गया कि  जो लोग योग कर रहे हैं वह भी तुझे नौटंकी लगती है किसलिए हिंदू धर्म को बदनाम कर रहा है इस्लाम अंगीकार कर ले भाई मौलाना चार्य,हम अपने विरोध को सभ्य तरीक़े से भी निभा सकते है ।
counterspeech,<user> <user> आप अपना DNA टेस्ट करा लो क्योंकि  सुना है सिंह इंसाफ परस्त होते हैं आप मुगलों के नाजायज औलाद लग रहे हो क्योंकि असली हिंदू की सोच इतनी घटिया नही हो सकता है किसी का दिल टूटने से बचते हैं अदालत अब अदालत नहीं रहा रंडी खाना हो गया है जहां मोदी जोगी अमित और जजों की दलाली चल रही है,आप सोशल मीडिया पर किसी का अपमान और बदनाम कर रहे हैं जो उस व्यक्ति को चोट पहुंचा सकता है।
counterspeech,<user> <user> आप अपना DNA टेस्ट करा लो क्योंकि  सुना है सिंह इंसाफ परस्त होते हैं आप मुगलों के नाजायज औलाद लग रहे हो क्योंकि असली हिंदू की सोच इतनी घटिया नही हो सकता है किसी का दिल टूटने से बचते हैं अदालत अब अदालत नहीं रहा रंडी खाना हो गया है जहां मोदी जोगी अमित और जजों की दलाली चल रही है,"हालांकि मैं मानता हूं कि सरकार में भ्रष्टाचार है, हमारे नेताओं को बिना सबूत के बदनाम करने से लोगों में हिंसा भड़क सकती है"
counterspeech,<user> <user> आप अपना DNA टेस्ट करा लो क्योंकि  सुना है सिंह इंसाफ परस्त होते हैं आप मुगलों के नाजायज औलाद लग रहे हो क्योंकि असली हिंदू की सोच इतनी घटिया नही हो सकता है किसी का दिल टूटने से बचते हैं अदालत अब अदालत नहीं रहा रंडी खाना हो गया है जहां मोदी जोगी अमित और जजों की दलाली चल रही है,मेरा आपसे अनुरोध है कि भारतीय न्यायपालिका पर पूरा विश्वास रखें और न्यायपालिका के कामकाज के खिलाफ इस तरह के कड़े आरोप लगाने से बचें।
counterspeech,<user> <user> आप अपना DNA टेस्ट करा लो क्योंकि  सुना है सिंह इंसाफ परस्त होते हैं आप मुगलों के नाजायज औलाद लग रहे हो क्योंकि असली हिंदू की सोच इतनी घटिया नही हो सकता है किसी का दिल टूटने से बचते हैं अदालत अब अदालत नहीं रहा रंडी खाना हो गया है जहां मोदी जोगी अमित और जजों की दलाली चल रही है,"किसी को हमेशा बहुमत से सहमत होने की आवश्यकता नहीं है, लेकिन यह उसे हिंदू से कम नहीं बनाता है। कृपया ऐसे आपत्तिजनक बयान देने से बचें जिससे लोगों की धार्मिक भावनाओं पर गहरा असर पड़े।"
counterspeech,"<user> मिश्र यानि पंडित मरा हैं, तब कोई फर्क नही पड़ता हैं दलित और मुल्ला मरता तो रंडी नाच होता",जाती वर्ग से तनाव ना बढ़ाये।
counterspeech,"<user> मिश्र यानि पंडित मरा हैं, तब कोई फर्क नही पड़ता हैं दलित और मुल्ला मरता तो रंडी नाच होता","दलित और  मुस्लमान सब सामान है, अपने विचारो को वर्तमान स्थिति के अनुसार सुधारे।"
counterspeech,"<user> मिश्र यानि पंडित मरा हैं, तब कोई फर्क नही पड़ता हैं दलित और मुल्ला मरता तो रंडी नाच होता","मैं इस बात से सहमत हूं कि लोगों को सभी के प्रति स्नेही होना चाहिए, चाहे उनका धर्म कुछ भी हो। लेकिन आपके आरोप निराधार और अनुचित हैं।"
counterspeech,"<user> मिश्र यानि पंडित मरा हैं, तब कोई फर्क नही पड़ता हैं दलित और मुल्ला मरता तो रंडी नाच होता","गाली देना, धार्मिक घृणा को भड़काना सामाजिक वैमनस्य का कारण बन सकता है।"
counterspeech,"मुस्लिम,जमात,मस्जिद फिलहाल इनके बिना न्यूज़ चलाकर देख लो चकलाघर के दलालो  अगर तुम्हारी हालात बूढ़ी रंडी से बदतर ना हो जाये तो कहना😌 <url>",मैं आपसे सहमत हूं कि मीडिया को वास्तविक महत्वपूर्ण मुद्दों पर ध्यान देना चाहिए। लेकिन आपके व्यक्त करने का तरीका घृणित और अयोग्य है।
counterspeech,"मुस्लिम,जमात,मस्जिद फिलहाल इनके बिना न्यूज़ चलाकर देख लो चकलाघर के दलालो  अगर तुम्हारी हालात बूढ़ी रंडी से बदतर ना हो जाये तो कहना😌 <url>",मीडिया लोकतंत्र का स्तंभ है और इस तरह की भाषा से मीडिया पर लोगों का विश्वास कम होगा। आपको अपनी बातों को तथ्यों के साथ साबित करना होगा अन्यथा असामंजस्य पैदा होगा।
counterspeech,रंडी (बार गर्ल)का धन्धा करने वाली के गुलाम और उसके बेटे-बेटी-दमाद का जूठनं और मुत्र पीकर कुछ हरामी हिन्दु मुझे ऊंगली दिखा रहे हैं,"में आपसे सहमत हु, वो आपके साथ ठीक से पेश नहीं आ रहे है।  इसका मतलब यह नहीं की आप अभद्र भाषा का प्रयोग करो।"
counterspeech,रंडी (बार गर्ल)का धन्धा करने वाली के गुलाम और उसके बेटे-बेटी-दमाद का जूठनं और मुत्र पीकर कुछ हरामी हिन्दु मुझे ऊंगली दिखा रहे हैं,किसी भी महिला के परिवार वालो को ऐसे शब्दों से सम्बोधित करना आपकी भी निम्न प्रवृति को दिखता है।
counterspeech,रंडी (बार गर्ल)का धन्धा करने वाली के गुलाम और उसके बेटे-बेटी-दमाद का जूठनं और मुत्र पीकर कुछ हरामी हिन्दु मुझे ऊंगली दिखा रहे हैं,हिंदू मुस्लिम करने से किसी का कोई फ़ायदा नहीं होगा ।
counterspeech,रंडी (बार गर्ल)का धन्धा करने वाली के गुलाम और उसके बेटे-बेटी-दमाद का जूठनं और मुत्र पीकर कुछ हरामी हिन्दु मुझे ऊंगली दिखा रहे हैं,किसी के निजी संबंध को समाज में घसीटना बुद्धिमान इंसान की निशानी नहीं है ।
counterspeech,<user> म****** सूअर के बच्चे बहन के लोड़े हरियाणा में जो सूअर के बच्चे ने हिंदू की लड़की को गोली मारी अब म****** चुप क्यों है तू भोसड़ी के रंडी की औलाद साले तेरी बहन च**** होगी भोसड़ी के जीबी रोड के कोठे ऊपर,ऐसे किसी की बहन के लिए बोलना सही नहीं है इससे दंगा हो सकता है।
counterspeech,<user> म****** सूअर के बच्चे बहन के लोड़े हरियाणा में जो सूअर के बच्चे ने हिंदू की लड़की को गोली मारी अब म****** चुप क्यों है तू भोसड़ी के रंडी की औलाद साले तेरी बहन च**** होगी भोसड़ी के जीबी रोड के कोठे ऊपर,आपका गुस्सा करना उचित है पर इतने कठोर और गाली वाले शब्द सही नहीं है इससे लड़की को गोली मारने को सजा दिलाने के लिए पर्याप्त कदम में बाधा होगी।
counterspeech,<user> म****** सूअर के बच्चे बहन के लोड़े हरियाणा में जो सूअर के बच्चे ने हिंदू की लड़की को गोली मारी अब म****** चुप क्यों है तू भोसड़ी के रंडी की औलाद साले तेरी बहन च**** होगी भोसड़ी के जीबी रोड के कोठे ऊपर,एक अपराधी के लिए एक समुदाय को बदनाम न करें। आप नफरत और हिंसा से भरे हुए हैं।
counterspeech,<user> म****** सूअर के बच्चे बहन के लोड़े हरियाणा में जो सूअर के बच्चे ने हिंदू की लड़की को गोली मारी अब म****** चुप क्यों है तू भोसड़ी के रंडी की औलाद साले तेरी बहन च**** होगी भोसड़ी के जीबी रोड के कोठे ऊपर,"भले ही मैं लड़की की शूटिंग की आलोचना करता हूं, लेकिन इस मुद्दे को समझे बिना धार्मिक दृष्टिकोण न लाएं।"
counterspeech,<user> #सपोर्ट_कंगना #बॉयकॉट_बॉलीवुड_इंडस्ट्री  #Terrorism_In_Madarsa #इस्लामिक_आतंकवाद #कांग्रेस_हटाओ_देश_बचाओ #मेरे_मन्दिर_मुझे_वापस_दो #बुर्का_बन_करो #boycot_big_boss #जागो_हिन्दू_जागो #बेटियो_को_दुर्गा_बनाओ_नचनिया_रंडी_नहीं #हिंदू_हिंदुस्तान #जिहाद_और_जिहादी_का_बहिष्कार 🙏🇮🇳,अगर कोई सही कदम उठा रहा है तो उसके साथ सहमत होने में कोई बुराई नहीं है पर अप्रिय शब्द को बढ़ावा सहमति को ख़राब कर सकता है।
counterspeech,<user> #सपोर्ट_कंगना #बॉयकॉट_बॉलीवुड_इंडस्ट्री  #Terrorism_In_Madarsa #इस्लामिक_आतंकवाद #कांग्रेस_हटाओ_देश_बचाओ #मेरे_मन्दिर_मुझे_वापस_दो #बुर्का_बन_करो #boycot_big_boss #जागो_हिन्दू_जागो #बेटियो_को_दुर्गा_बनाओ_नचनिया_रंडी_नहीं #हिंदू_हिंदुस्तान #जिहाद_और_जिहादी_का_बहिष्कार 🙏🇮🇳,में आपसे सहमत हु वर्तमान में चल रही अनुचित गतिविधियों के प्रति सचेत होना जरुरी है।
counterspeech,<user> #सपोर्ट_कंगना #बॉयकॉट_बॉलीवुड_इंडस्ट्री  #Terrorism_In_Madarsa #इस्लामिक_आतंकवाद #कांग्रेस_हटाओ_देश_बचाओ #मेरे_मन्दिर_मुझे_वापस_दो #बुर्का_बन_करो #boycot_big_boss #जागो_हिन्दू_जागो #बेटियो_को_दुर्गा_बनाओ_नचनिया_रंडी_नहीं #हिंदू_हिंदुस्तान #जिहाद_और_जिहादी_का_बहिष्कार 🙏🇮🇳,आपकी घृणा हिंसा को भड़काएगी और धार्मिक वैमनस्य को बढ़ाएगी।
counterspeech,<user> #सपोर्ट_कंगना #बॉयकॉट_बॉलीवुड_इंडस्ट्री  #Terrorism_In_Madarsa #इस्लामिक_आतंकवाद #कांग्रेस_हटाओ_देश_बचाओ #मेरे_मन्दिर_मुझे_वापस_दो #बुर्का_बन_करो #boycot_big_boss #जागो_हिन्दू_जागो #बेटियो_को_दुर्गा_बनाओ_नचनिया_रंडी_नहीं #हिंदू_हिंदुस्तान #जिहाद_और_जिहादी_का_बहिष्कार 🙏🇮🇳,कुछ के कार्यों के लिए मुस्लिम समुदाय का अपराधीकरण न करें।
counterspeech,<user> जब सरेआम निहत्थे लाचार कमजोर मुसलमानों को गाय के नाम पर भगवा आतंकवादी जय श्री राम और धर्म के नाम पर हत्या कर रहे थे तब इस रंडी की औलाद ने मुंह में दही जमा लिया था जो अब सूअर अपने बिल से निकल कर जीव प्रेमी बनकर फिर से अपनी गंदी नीच हिन्दू-मुस्लिम वाला मुद्दा भुनाने लग गया,"आपकी बात सही है, सही समय पर बोलना सही गतिविधियों को बढ़ावा देता है देरी बहुत बार सही पक्ष को भी नकारात्मक बना देती है।"
counterspeech,<user> जब सरेआम निहत्थे लाचार कमजोर मुसलमानों को गाय के नाम पर भगवा आतंकवादी जय श्री राम और धर्म के नाम पर हत्या कर रहे थे तब इस रंडी की औलाद ने मुंह में दही जमा लिया था जो अब सूअर अपने बिल से निकल कर जीव प्रेमी बनकर फिर से अपनी गंदी नीच हिन्दू-मुस्लिम वाला मुद्दा भुनाने लग गया,सरेआम निहत्थे लाचार कमजोर पर प्रहार करना कायरता है। और बाद में उन्ही गतिविधियों को भुलाना गन्दी सोच को बढ़ावा ही है।
